Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Al Horford,33:03,10,17,.588,0,4,.000,0,1,.000,2,9,11,2,1,1,1,2,20,-8,0
Kyle Korver,32:08,1,5,.200,1,4,.250,0,0,nan,0,5,5,1,0,0,2,2,3,+2,0
Jeff Teague,31:08,9,13,.692,1,2,.500,2,4,.500,0,0,0,9,1,0,6,2,21,-5,0
Paul Millsap,30:56,3,14,.214,0,3,.000,3,5,.600,6,2,8,3,0,3,2,3,9,-10,0
Kent Bazemore,26:31,8,15,.533,5,8,.625,2,2,1.000,0,6,6,1,3,1,3,3,23,+3,0
Tim Hardaway,17:02,4,8,.500,0,3,.000,0,0,nan,0,2,2,1,0,0,0,0,8,-12,0
Dennis Schroder,16:56,2,8,.250,0,4,.000,0,1,.000,1,2,3,2,1,0,0,3,4,-10,0
Thabo Sefolosha,15:10,0,1,.000,0,1,.000,0,0,nan,0,1,1,1,2,0,0,1,0,-23,0
Mike Scott,11:48,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,-14,0
Kris Humphries,11:25,1,3,.333,0,0,nan,1,2,.500,0,2,2,1,0,0,1,0,3,0,0
Mike Muscala,8:48,1,3,.333,1,1,1.000,0,0,nan,1,2,3,0,0,1,0,1,3,+2,0
Kirk Hinrich,5:05,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,0,0,0
Team Totals,240,39,87,.448,8,30,.267,8,15,.533,10,32,42,23,8,6,15,18,94,nan,0
Kyrie Irving,40:13,14,28,.500,4,8,.500,3,3,1.000,2,2,4,4,2,1,6,2,35,+11,1
Tristan Thompson,36:04,2,6,.333,0,0,nan,5,7,.714,2,8,10,1,3,1,0,2,9,+5,1
LeBron James,32:25,13,16,.813,3,4,.750,5,5,1.000,1,5,6,6,2,1,4,2,34,+13,1
J.R. Smith,32:16,1,5,.200,0,3,.000,0,0,nan,0,1,1,0,0,0,1,1,2,+17,1
Kevin Love,29:28,2,8,.250,2,5,.400,4,4,1.000,1,13,14,2,2,0,1,2,10,+9,1
Richard Jefferson,23:34,1,4,.250,0,2,.000,0,0,nan,2,4,6,0,0,0,1,1,2,+9,1
Matthew Dellavedova,20:22,4,8,.500,1,3,.333,1,1,1.000,0,1,1,3,0,0,0,2,10,+13,1
Channing Frye,15:32,2,5,.400,1,4,.250,0,0,nan,0,2,2,0,0,1,2,2,5,-2,1
Jordan McRae,6:58,1,3,.333,0,0,nan,0,0,nan,1,2,3,1,0,0,0,0,2,0,1
James Jones,1:34,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Sasha Kaun,1:34,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Iman Shumpert,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Timofey Mozgov,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,87,.448,8,30,.267,8,15,.533,10,32,42,23,8,6,15,18,94,nan,240,1
