Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Gerald Wallace,35:34,4,11,.364,0,0,nan,3,4,.750,2,7,9,0,2,0,3,2,11,-20,0
Raymond Felton,33:58,5,12,.417,0,1,.000,0,0,nan,0,0,0,3,1,0,8,1,10,-13,0
Boris Diaw,33:38,2,5,.400,1,2,.500,2,2,1.000,1,2,3,9,1,1,2,2,7,-16,0
Tyson Chandler,31:53,3,5,.600,0,0,nan,2,4,.500,1,6,7,0,0,0,1,2,8,-6,0
Stephen Graham,22:17,3,5,.600,0,1,.000,0,0,nan,1,0,1,1,1,0,1,1,6,-4,0
D.J. Augustin,28:48,2,5,.400,1,2,.500,6,8,.750,0,2,2,5,0,0,1,0,11,-2,0
Gerald Henderson,17:35,3,8,.375,2,4,.500,0,0,nan,0,3,3,0,0,1,0,2,8,-1,0
Vladimir Radmanovic,17:21,4,9,.444,2,3,.667,2,2,1.000,1,0,1,1,1,0,0,1,12,+2,0
Nazr Mohammed,14:51,2,7,.286,0,0,nan,0,0,nan,4,3,7,0,0,0,1,2,4,-9,0
Derrick Brown,1:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+6,0
Alexis Ajinca,1:16,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+4,0
DeSagana Diop,1:16,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,0
Team Totals,240,29,68,.426,6,13,.462,15,20,.750,10,23,33,19,6,2,17,13,79,nan,0
LeBron James,37:14,5,11,.455,0,1,.000,4,6,.667,1,6,7,9,0,0,4,1,14,+19,1
Mo Williams,34:59,9,14,.643,5,8,.625,1,2,.500,0,0,0,3,1,1,5,1,24,+13,1
Anderson Varejao,33:16,3,4,.750,0,0,nan,0,0,nan,0,7,7,1,3,1,1,3,6,+23,1
Anthony Parker,30:36,5,8,.625,3,4,.750,0,0,nan,0,2,2,2,2,0,1,3,13,+2,1
Shaquille O'Neal,26:44,3,7,.429,0,0,nan,2,4,.500,3,3,6,3,1,2,0,4,8,+5,1
Delonte West,24:14,5,7,.714,1,2,.500,2,2,1.000,0,2,2,2,1,0,2,1,13,+12,1
Zydrunas Ilgauskas,20:00,5,5,1.000,0,0,nan,0,0,nan,1,2,3,1,0,5,0,3,10,+10,1
Daniel Gibson,14:48,0,3,.000,0,1,.000,0,0,nan,0,4,4,0,1,0,2,3,0,-5,1
J.J. Hickson,13:43,1,2,.500,0,0,nan,0,0,nan,0,1,1,1,0,0,2,1,2,-10,1
Jamario Moon,1:37,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
Jawad Williams,1:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,1
Darnell Jackson,1:16,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
240,29,68,.426,6,13,.462,15,20,.750,10,23,33,19,6,2,17,13,79,nan,240,1
