Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Trey Burke,30:57,1,8,.125,1,4,.250,0,0,nan,1,1,2,4,0,0,1,2,3,-25,0
Derrick Favors,28:28,8,12,.667,0,0,nan,1,3,.333,2,5,7,1,1,2,1,1,17,-24,0
Marvin Williams,27:50,4,10,.400,0,3,.000,0,0,nan,3,1,4,2,0,0,0,1,8,-19,0
Gordon Hayward,27:23,2,8,.250,0,4,.000,3,4,.750,1,2,3,2,1,0,5,4,7,-32,0
Richard Jefferson,11:35,1,5,.200,1,2,.500,0,0,nan,0,0,0,0,1,0,1,3,3,-19,0
Alec Burks,34:03,12,17,.706,2,4,.500,5,8,.625,1,2,3,7,4,0,2,4,31,0,0
Brandon Rush,20:37,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+9,0
Jeremy Evans,17:48,2,6,.333,0,0,nan,0,0,nan,0,3,3,0,0,0,1,2,4,0,0
Enes Kanter,17:10,6,11,.545,0,0,nan,2,2,1.000,3,5,8,0,0,0,0,2,14,+5,0
Diante Garrett,17:03,1,2,.500,1,1,1.000,0,0,nan,0,1,1,1,0,0,3,1,3,+2,0
Mike Harris,2:22,2,4,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,4,-4,0
John Lucas III,2:22,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Andris Biedrins,2:22,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-4,0
Team Totals,240,39,84,.464,5,18,.278,11,17,.647,11,22,33,17,7,2,14,20,94,nan,0
LeBron James,33:49,13,17,.765,0,1,.000,4,5,.800,1,8,9,9,1,0,3,1,30,+24,1
Dwyane Wade,30:40,9,14,.643,0,0,nan,9,10,.900,1,4,5,2,0,1,3,3,27,+13,1
Chris Bosh,30:13,8,13,.615,0,1,.000,4,5,.800,2,4,6,1,2,2,0,0,20,+21,1
Mario Chalmers,24:52,4,7,.571,3,3,1.000,1,2,.500,1,2,3,8,2,0,2,1,12,+19,1
Shane Battier,17:11,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,1,0,4,0,+16,1
Norris Cole,27:18,5,7,.714,1,3,.333,2,2,1.000,0,2,2,4,1,0,3,2,13,0,1
Rashard Lewis,27:17,1,3,.333,1,3,.333,0,0,nan,1,2,3,1,2,1,0,1,3,+8,1
Ray Allen,23:47,2,6,.333,1,4,.250,0,0,nan,0,4,4,1,1,0,3,1,5,0,1
Chris Andersen,15:25,0,0,nan,0,0,nan,1,2,.500,0,5,5,1,1,3,0,1,1,-2,1
Udonis Haslem,2:22,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+4,1
Joel Anthony,2:22,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,+4,1
Roger Mason,2:22,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,2,+4,1
James Jones,2:22,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,1
240,39,84,.464,5,18,.278,11,17,.647,11,22,33,17,7,2,14,20,94,nan,240,1
