Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Evan Turner,39:30,12,19,.632,0,1,.000,2,3,.667,0,8,8,1,0,0,4,5,26,-2,0
Spencer Hawes,32:52,5,9,.556,0,0,nan,2,2,1.000,1,4,5,2,1,2,1,5,12,-9,0
Jrue Holiday,32:05,4,11,.364,0,1,.000,0,0,nan,0,2,2,6,1,0,6,2,8,-13,0
Elton Brand,30:53,1,6,.167,0,0,nan,6,6,1.000,3,3,6,2,4,3,2,2,8,-11,0
Andre Iguodala,26:11,5,7,.714,1,2,.500,0,0,nan,1,4,5,1,2,0,1,1,11,-9,0
Thaddeus Young,31:31,4,10,.400,0,0,nan,0,0,nan,4,3,7,1,1,0,0,3,8,+5,0
Lou Williams,30:21,6,17,.353,2,6,.333,4,6,.667,1,4,5,5,1,0,2,2,18,+4,0
Jodie Meeks,16:37,1,4,.250,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,+5,0
Team Totals,240,38,83,.458,3,10,.300,14,17,.824,10,28,38,18,10,5,16,21,93,nan,0
LeBron James,38:04,15,25,.600,1,2,.500,10,13,.769,3,3,6,4,3,1,4,0,41,+12,1
Chris Bosh,37:20,6,12,.500,1,2,.500,4,4,1.000,1,4,5,0,2,0,1,2,17,+14,1
Mario Chalmers,32:05,6,13,.462,1,4,.250,6,6,1.000,0,6,6,4,2,0,4,3,19,+13,1
Shane Battier,27:56,1,4,.250,0,1,.000,2,2,1.000,1,3,4,3,3,0,0,0,4,+13,1
Ronny Turiaf,22:32,2,2,1.000,0,0,nan,2,4,.500,1,5,6,0,0,2,0,1,6,+13,1
Udonis Haslem,26:34,3,11,.273,0,0,nan,0,0,nan,3,8,11,0,1,2,1,3,6,-9,1
Terrel Harris,18:04,2,4,.500,0,2,.000,0,1,.000,0,2,2,1,0,1,2,2,4,-13,1
Norris Cole,15:55,0,2,.000,0,1,.000,2,2,1.000,1,0,1,3,2,0,5,2,2,-7,1
James Jones,15:22,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,2,0,-2,1
Joel Anthony,6:08,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-4,1
240,38,83,.458,3,10,.300,14,17,.824,10,28,38,18,10,5,16,21,93,nan,240,1
