Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:00,9,20,.450,1,2,.500,9,10,.900,1,3,4,7,2,0,5,4,28,-10,0
Jeff McInnis,41:00,9,22,.409,3,9,.333,2,2,1.000,4,3,7,5,1,0,1,2,23,-6,0
Zydrunas Ilgauskas,36:00,6,16,.375,0,0,nan,8,10,.800,10,8,18,0,0,0,5,5,20,-12,0
Drew Gooden,18:00,3,5,.600,0,0,nan,0,0,nan,0,1,1,0,0,2,2,4,6,-13,0
Ira Newble,18:00,1,3,.333,0,0,nan,0,0,nan,3,0,3,0,0,0,4,3,2,-11,0
Robert Traylor,31:00,4,9,.444,0,0,nan,2,4,.500,3,9,12,1,2,2,2,3,10,+5,0
Lucious Harris,27:00,3,7,.429,1,1,1.000,0,0,nan,0,1,1,1,0,0,1,3,7,+4,0
DeSagana Diop,11:00,0,1,.000,0,0,nan,0,0,nan,1,2,3,1,0,2,0,3,0,+8,0
Eric Snow,10:00,0,1,.000,0,0,nan,2,2,1.000,0,0,0,3,0,0,0,0,2,+2,0
Sasha Pavlovic,3:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+3,0
Team Totals,240,35,84,.417,5,12,.417,23,28,.821,22,27,49,19,5,6,20,27,98,nan,0
Jason Kidd,42:00,4,13,.308,2,7,.286,4,4,1.000,0,8,8,12,3,1,3,1,14,+1,1
Nenad Krstic,41:00,5,12,.417,0,0,nan,5,8,.625,1,1,2,0,0,0,2,5,15,+5,1
Vince Carter,35:00,10,18,.556,3,3,1.000,11,11,1.000,6,5,11,1,2,1,3,5,34,+10,1
Jason Collins,29:00,2,5,.400,0,0,nan,2,4,.500,1,4,5,1,2,1,1,5,6,+12,1
Jacque Vaughn,26:00,4,8,.500,0,1,.000,1,1,1.000,0,1,1,5,2,0,0,1,9,+2,1
Travis Best,22:00,1,7,.143,1,3,.333,3,3,1.000,0,2,2,4,1,1,0,0,6,+5,1
Ron Mercer,19:00,4,8,.500,0,0,nan,2,2,1.000,1,0,1,1,1,0,0,2,10,0,1
Clifford Robinson,18:00,2,7,.286,0,1,.000,2,2,1.000,0,1,1,2,2,3,1,2,6,0,1
Jabari Smith,7:00,0,1,.000,0,0,nan,4,4,1.000,0,1,1,0,0,1,0,0,4,-4,1
Elden Campbell,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-1,1
240,35,84,.417,5,12,.417,23,28,.821,22,27,49,19,5,6,20,27,98,nan,240,1
