Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Chris Bosh,42:02,8,22,.364,0,3,.000,2,4,.500,1,11,12,3,0,2,1,1,18,-7,0
Anthony Parker,34:26,8,14,.571,0,1,.000,2,2,1.000,2,3,5,3,2,0,0,2,18,-5,0
T.J. Ford,30:36,4,10,.400,0,0,nan,0,0,nan,1,3,4,10,0,0,1,2,8,-5,0
Jorge Garbajosa,30:31,3,8,.375,0,1,.000,2,2,1.000,0,2,2,0,0,0,0,1,8,+3,0
Rasho Nesterovic,18:13,2,5,.400,0,0,nan,0,0,nan,2,1,3,0,1,1,0,2,4,+2,0
Andrea Bargnani,28:37,6,11,.545,2,5,.400,0,0,nan,1,2,3,2,0,1,1,0,14,-6,0
Fred Jones,21:12,5,7,.714,1,1,1.000,3,4,.750,1,2,3,2,1,1,0,2,14,-5,0
Jose Calderon,17:24,1,3,.333,0,0,nan,0,0,nan,0,2,2,6,1,0,2,3,2,+1,0
Joey Graham,11:45,2,2,1.000,0,0,nan,1,1,1.000,0,1,1,0,0,0,0,4,5,-1,0
Kris Humphries,5:14,0,3,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,1,1,0,+3,0
Team Totals,240,39,85,.459,3,11,.273,10,13,.769,8,29,37,26,5,5,6,18,91,nan,0
LeBron James,40:30,11,18,.611,1,2,.500,3,5,.600,1,5,6,10,1,0,4,1,26,+2,1
Daniel Gibson,36:15,6,12,.500,3,6,.500,3,5,.600,0,5,5,2,1,0,1,2,18,+14,1
Eric Snow,32:13,6,9,.667,0,0,nan,0,2,.000,0,6,6,6,0,1,3,3,12,-6,1
Zydrunas Ilgauskas,26:24,2,7,.286,0,0,nan,0,0,nan,3,3,6,1,0,2,2,2,4,+1,1
Drew Gooden,21:27,0,3,.000,0,0,nan,0,0,nan,2,5,7,0,0,1,0,2,0,-7,1
Damon Jones,28:31,3,9,.333,3,8,.375,1,2,.500,1,1,2,3,1,0,1,0,10,+9,1
Donyell Marshall,27:54,8,14,.571,3,6,.500,0,0,nan,1,5,6,0,0,0,0,1,19,+13,1
Anderson Varejao,20:15,2,7,.286,0,0,nan,0,0,nan,4,7,11,0,0,1,0,2,4,+1,1
Sasha Pavlovic,5:50,0,4,.000,0,2,.000,2,2,1.000,0,0,0,0,0,0,1,2,2,-5,1
David Wesley,0:42,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,39,85,.459,3,11,.273,10,13,.769,8,29,37,26,5,5,6,18,91,nan,240,1
