Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,35:57,10,19,.526,0,4,.000,2,4,.500,0,7,7,3,1,1,4,3,22,-24,0
Zydrunas Ilgauskas,30:19,4,10,.400,0,0,nan,1,2,.500,1,3,4,1,0,0,3,4,9,-22,0
Wally Szczerbiak,26:59,3,9,.333,0,0,nan,0,0,nan,0,2,2,3,0,0,0,0,6,-27,0
Delonte West,25:29,1,3,.333,0,1,.000,3,4,.750,1,0,1,2,0,0,4,3,5,-23,0
Ben Wallace,16:02,2,4,.500,0,0,nan,1,2,.500,2,3,5,1,0,2,1,3,5,-14,0
Daniel Gibson,24:38,2,6,.333,0,3,.000,0,0,nan,0,0,0,1,1,0,4,1,4,-13,0
Devin Brown,23:52,2,8,.250,2,4,.500,4,7,.571,5,3,8,2,0,0,3,5,10,-17,0
Anderson Varejao,22:51,1,2,.500,0,0,nan,1,4,.250,2,7,9,3,1,0,2,4,3,-7,0
Joe Smith,16:41,4,8,.500,0,0,nan,0,0,nan,4,0,4,0,0,0,1,6,8,-19,0
Dwayne Jones,6:58,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-8,0
Damon Jones,5:54,0,3,.000,0,3,.000,0,0,nan,0,0,0,1,0,0,1,1,0,-6,0
Billy Thomas,4:20,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,1,0,0,0,0,0,0
Team Totals,240,29,73,.397,2,16,.125,12,23,.522,15,26,41,17,4,3,23,30,72,nan,0
Caron Butler,37:07,7,14,.500,0,3,.000,3,3,1.000,0,3,3,4,2,0,4,1,17,+28,1
Antawn Jamison,30:29,5,10,.500,1,2,.500,4,6,.667,0,7,7,1,2,2,0,3,15,+20,1
DeShawn Stevenson,29:07,5,9,.556,5,7,.714,4,4,1.000,0,0,0,1,3,0,1,0,19,+25,1
Brendan Haywood,26:44,5,6,.833,0,0,nan,4,4,1.000,1,5,6,3,1,0,0,3,14,+26,1
Gilbert Arenas,10:02,1,2,.500,0,1,.000,0,0,nan,0,1,1,3,0,0,1,0,2,+3,1
Roger Mason,27:55,8,14,.571,2,3,.667,0,0,nan,0,2,2,1,2,0,0,3,18,+19,1
Andray Blatche,25:04,3,6,.500,0,1,.000,2,6,.333,3,4,7,0,1,2,2,1,8,+13,1
Antonio Daniels,23:47,2,4,.500,0,1,.000,5,7,.714,0,4,4,6,0,0,0,2,9,+27,1
Darius Songaila,15:31,2,5,.400,0,0,nan,0,1,.000,1,3,4,0,0,0,2,3,4,+14,1
Dominic McGuire,6:07,0,0,nan,0,0,nan,0,0,nan,0,2,2,1,1,1,0,1,0,+7,1
Nick Young,5:09,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,1,0,0,-2,1
Oleksiy Pecherov,2:58,0,1,.000,0,0,nan,2,2,1.000,0,0,0,0,1,0,0,0,2,0,1
240,29,73,.397,2,16,.125,12,23,.522,15,26,41,17,4,3,23,30,72,nan,240,1
