Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:14,11,22,.500,1,5,.200,8,12,.667,2,12,14,12,2,1,4,1,31,+14,0
Larry Hughes,42:04,7,16,.438,2,5,.400,3,5,.600,0,2,2,2,1,1,3,2,19,+3,0
Zydrunas Ilgauskas,32:43,5,13,.385,0,0,nan,4,5,.800,6,11,17,0,1,3,2,3,14,-5,0
Drew Gooden,27:30,7,11,.636,0,0,nan,3,5,.600,2,2,4,0,0,1,1,2,17,-13,0
Ira Newble,19:20,1,5,.200,1,3,.333,0,0,nan,0,2,2,0,0,0,1,3,3,-3,0
Devin Brown,24:20,2,2,1.000,0,0,nan,0,0,nan,1,2,3,3,1,0,1,2,4,+15,0
Damon Jones,21:10,1,4,.250,1,3,.333,0,0,nan,0,1,1,2,0,0,0,2,3,+19,0
Daniel Gibson,19:12,5,8,.625,5,5,1.000,0,0,nan,1,0,1,1,1,1,2,2,15,+5,0
Dwayne Jones,8:42,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,0,+11,0
Donyell Marshall,1:45,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-1,0
Team Totals,240,39,81,.481,10,21,.476,18,27,.667,13,32,45,20,6,7,14,20,106,nan,0
Danny Granger,42:48,10,22,.455,4,8,.500,6,6,1.000,0,8,8,1,2,0,2,4,30,+4,1
Jeff Foster,41:32,4,7,.571,0,0,nan,1,2,.500,5,10,15,2,1,0,1,0,9,+2,1
Mike Dunleavy,39:20,4,13,.308,0,4,.000,1,1,1.000,0,3,3,5,0,1,1,1,9,-6,1
Troy Murphy,35:36,8,11,.727,1,2,.500,3,3,1.000,0,6,6,1,0,1,1,3,20,+15,1
Travis Diener,29:07,1,7,.143,1,4,.250,0,0,nan,0,0,0,9,1,0,1,4,3,+14,1
Marquis Daniels,18:59,3,7,.429,1,2,.500,2,2,1.000,2,3,5,0,0,0,4,0,9,-23,1
Kareem Rush,17:35,5,9,.556,2,3,.667,0,0,nan,0,0,0,0,0,1,2,4,12,-20,1
Shawne Williams,10:14,0,1,.000,0,1,.000,1,2,.500,0,1,1,2,0,0,1,2,1,-21,1
Ike Diogu,4:49,0,3,.000,0,0,nan,4,4,1.000,1,0,1,0,0,0,0,0,4,-10,1
240,39,81,.481,10,21,.476,18,27,.667,13,32,45,20,6,7,14,20,106,nan,240,1
