Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Monta Ellis,38:34,10,19,.526,1,6,.167,1,6,.167,1,3,4,3,4,0,2,2,22,-26,0
Brandon Jennings,32:52,8,20,.400,4,10,.400,6,7,.857,0,1,1,2,1,0,3,1,26,-9,0
Luc Mbah a Moute,29:11,2,4,.500,0,2,.000,2,2,1.000,1,2,3,0,1,0,2,4,6,-15,0
Ersan Ilyasova,28:00,1,7,.143,0,1,.000,0,0,nan,2,4,6,0,1,0,1,2,2,-14,0
Larry Sanders,18:41,3,7,.429,0,0,nan,0,2,.000,4,1,5,0,1,0,2,5,6,-22,0
Ekpe Udoh,20:42,2,3,.667,0,0,nan,0,0,nan,1,2,3,1,0,0,0,1,4,+2,0
John Henson,20:00,3,7,.429,0,0,nan,0,0,nan,0,5,5,0,2,0,1,2,6,-9,0
Mike Dunleavy,16:34,2,4,.500,1,2,.500,0,0,nan,1,0,1,2,0,0,0,1,5,-12,0
J.J. Redick,16:16,1,6,.167,1,3,.333,3,3,1.000,0,1,1,3,0,0,1,3,6,-7,0
Marquis Daniels,11:18,1,3,.333,0,2,.000,0,0,nan,0,2,2,1,0,0,0,2,2,-3,0
Gustavo Ayon,3:56,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,0,0
Ish Smith,3:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,2,0,0,0,0,0,0,0
Team Totals,240,34,82,.415,7,26,.269,12,20,.600,10,21,31,14,10,0,12,23,87,nan,0
LeBron James,34:31,9,11,.818,1,2,.500,8,11,.727,2,8,10,8,0,0,5,2,27,+14,1
Dwyane Wade,32:23,5,12,.417,0,0,nan,6,8,.750,1,4,5,5,2,1,3,1,16,+26,1
Chris Bosh,27:15,5,7,.714,3,4,.750,2,2,1.000,1,6,7,2,1,2,1,4,15,+14,1
Mario Chalmers,22:45,3,4,.750,0,1,.000,1,1,1.000,0,0,0,2,2,0,3,4,7,+16,1
Udonis Haslem,16:30,1,3,.333,0,0,nan,0,0,nan,1,4,5,0,0,0,1,2,2,+10,1
Ray Allen,28:56,6,13,.462,2,8,.250,6,6,1.000,2,3,5,3,2,0,3,0,20,+5,1
Norris Cole,28:55,3,5,.600,0,1,.000,0,0,nan,0,2,2,0,1,0,1,2,6,+10,1
Shane Battier,24:21,1,8,.125,1,7,.143,2,2,1.000,0,3,3,1,0,0,0,3,5,+1,1
Chris Andersen,16:18,4,4,1.000,0,0,nan,2,3,.667,4,3,7,1,0,0,1,1,10,+8,1
Rashard Lewis,3:40,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,+3,1
Joel Anthony,2:13,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,1,0,0,+4,1
James Jones,2:13,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,1
240,34,82,.415,7,26,.269,12,20,.600,10,21,31,14,10,0,12,23,87,nan,240,1
