Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Bojan Bogdanovic,30:06,7,13,.538,1,6,.167,2,2,1.000,0,2,2,3,1,0,2,2,17,-17,0
Randy Foye,29:48,6,12,.500,4,8,.500,0,0,nan,0,8,8,5,0,0,2,1,16,-7,0
Spencer Dinwiddie,26:22,3,5,.600,2,2,1.000,2,2,1.000,0,1,1,1,0,0,0,2,10,-21,0
Rondae Hollis-Jefferson,25:16,3,9,.333,1,3,.333,1,2,.500,0,3,3,4,2,0,1,1,8,-15,0
Justin Hamilton,22:32,6,11,.545,0,1,.000,0,0,nan,1,4,5,0,1,1,0,1,12,-22,0
Sean Kilpatrick,33:43,7,17,.412,3,5,.600,1,2,.500,0,2,2,3,2,0,1,2,18,+6,0
Luis Scola,25:28,2,5,.400,2,5,.400,2,2,1.000,2,5,7,4,2,0,3,4,8,+14,0
Isaiah Whitehead,24:01,4,9,.444,2,2,1.000,6,6,1.000,0,3,3,3,0,0,0,0,16,+15,0
Quincy Acy,17:55,3,4,.750,1,1,1.000,0,0,nan,0,5,5,0,0,1,1,2,7,-5,0
Chris McCullough,4:49,2,2,1.000,0,0,nan,0,0,nan,1,0,1,0,1,0,0,0,4,+12,0
Brook Lopez,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Caris LeVert,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Trevor Booker,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,87,.494,16,33,.485,14,16,.875,4,33,37,23,9,2,10,15,116,nan,0
LeBron James,34:14,13,18,.722,1,3,.333,4,7,.571,0,5,5,11,0,0,5,1,31,+22,1
Kyrie Irving,31:04,10,17,.588,3,5,.600,5,5,1.000,0,4,4,6,0,1,3,3,28,+16,1
Tristan Thompson,28:02,5,5,1.000,0,0,nan,0,2,.000,2,8,10,2,0,1,0,2,10,+12,1
Kevin Love,27:52,5,13,.385,3,6,.500,0,0,nan,2,12,14,2,1,1,2,1,13,+13,1
Iman Shumpert,23:46,2,8,.250,0,5,.000,2,3,.667,0,1,1,1,3,0,0,1,6,+17,1
Richard Jefferson,25:03,3,6,.500,1,4,.250,1,2,.500,0,1,1,2,0,0,1,4,8,-4,1
Kyle Korver,22:01,5,11,.455,3,6,.500,1,1,1.000,1,1,2,0,0,0,1,0,14,-1,1
Channing Frye,18:26,2,7,.286,1,5,.200,0,0,nan,3,5,8,0,0,1,0,1,5,-10,1
Kay Felder,16:56,4,7,.571,1,2,.500,0,0,nan,1,1,2,1,0,1,1,1,9,-8,1
Jordan McRae,9:30,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-9,1
DeAndre Liggins,3:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-8,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,43,87,.494,16,33,.485,14,16,.875,4,33,37,23,9,2,10,15,116,nan,240,1
