Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Deron Williams,39:11,3,11,.273,1,4,.250,3,5,.600,0,1,1,12,2,0,4,2,10,-11,0
Gerald Wallace,37:40,5,11,.455,1,6,.167,2,4,.500,1,8,9,2,1,0,4,4,13,-10,0
Joe Johnson,34:28,5,14,.357,2,9,.222,0,2,.000,0,1,1,3,0,0,4,3,12,-7,0
Andray Blatche,33:39,8,12,.667,0,0,nan,4,7,.571,4,4,8,0,1,0,1,1,20,+1,0
Kris Humphries,23:17,4,8,.500,0,0,nan,3,4,.750,2,5,7,1,1,2,0,2,11,-4,0
Jerry Stackhouse,23:59,5,11,.455,0,4,.000,1,1,1.000,1,2,3,0,1,1,2,1,11,-15,0
C.J. Watson,15:21,2,5,.400,2,4,.500,4,4,1.000,0,3,3,0,0,0,0,3,10,-9,0
Keith Bogans,14:12,0,1,.000,0,1,.000,0,0,nan,0,1,1,2,0,0,2,2,0,-2,0
Reggie Evans,14:11,1,1,1.000,0,0,nan,0,0,nan,1,4,5,0,0,1,1,3,2,-4,0
Josh Childress,1:37,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Tyshawn Taylor,1:25,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,0
Mirza Teletovic,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,33,75,.440,6,28,.214,17,27,.630,9,29,38,20,6,4,18,21,89,nan,0
LeBron James,36:57,8,15,.533,1,2,.500,4,6,.667,1,8,9,6,1,0,2,3,21,+14,1
Dwyane Wade,34:13,14,20,.700,1,3,.333,5,6,.833,1,0,1,7,1,0,0,1,34,+12,1
Chris Bosh,30:09,2,7,.286,0,0,nan,4,4,1.000,0,2,2,1,0,3,3,2,8,-5,1
Mario Chalmers,17:55,3,8,.375,1,4,.250,0,0,nan,1,5,6,1,3,0,3,2,7,-2,1
Rashard Lewis,14:07,1,4,.250,0,3,.000,0,0,nan,0,1,1,0,0,0,0,1,2,-7,1
Norris Cole,29:53,5,10,.500,1,1,1.000,1,2,.500,1,1,2,1,3,0,0,4,12,+13,1
Ray Allen,26:54,5,7,.714,2,3,.667,1,1,1.000,0,4,4,2,1,0,1,4,13,+20,1
Udonis Haslem,21:46,0,2,.000,0,0,nan,0,0,nan,3,4,7,1,1,0,1,6,0,+17,1
Mike Miller,20:02,1,3,.333,1,3,.333,0,0,nan,1,2,3,1,2,0,0,0,3,+3,1
Joel Anthony,5:04,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,2,0,1
Terrel Harris,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
James Jones,1:00,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Dexter Pittman,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,33,75,.440,6,28,.214,17,27,.630,9,29,38,20,6,4,18,21,89,nan,240,1
