Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Trey Burke,42:17,7,16,.438,3,7,.429,2,2,1.000,0,5,5,9,3,0,2,2,19,+14,0
Frank Ntilikina,37:29,7,16,.438,2,5,.400,0,0,nan,3,1,4,4,3,1,1,2,16,+1,0
Michael Beasley,21:09,5,10,.500,0,1,.000,2,2,1.000,3,3,6,2,1,1,2,1,12,-3,0
Kyle O'Quinn,17:30,2,3,.667,1,1,1.000,1,1,1.000,1,4,5,3,1,0,0,5,6,-2,0
Lance Thomas,10:33,1,4,.250,0,2,.000,0,0,nan,0,0,0,0,0,0,1,1,2,-5,0
Damyean Dotson,33:05,4,8,.500,1,2,.500,2,3,.667,0,10,10,2,1,0,3,4,11,+4,0
Isaiah Hicks,30:19,6,10,.600,1,1,1.000,2,2,1.000,0,3,3,4,0,0,3,3,15,+23,0
Luke Kornet,28:29,9,14,.643,4,7,.571,1,1,1.000,0,3,3,2,1,1,3,4,23,+11,0
Jarrett Jack,19:09,2,4,.500,0,1,.000,2,2,1.000,1,2,3,4,0,0,0,0,6,+17,0
Courtney Lee,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Tim Hardaway,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,85,.506,12,27,.444,12,13,.923,8,31,39,30,10,3,15,22,110,nan,0
Cedi Osman,39:03,7,18,.389,2,8,.250,2,5,.400,2,5,7,6,0,0,3,4,18,+1,1
LeBron James,10:33,4,9,.444,0,2,.000,2,3,.667,1,4,5,2,1,0,3,0,10,+5,1
Larry Nance,10:33,2,5,.400,0,0,nan,0,0,nan,3,3,6,1,1,0,0,0,4,+5,1
Jeff Green,10:33,1,3,.333,0,1,.000,0,0,nan,1,1,2,1,0,1,0,0,2,+5,1
George Hill,8:59,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,2,1,1,1,4,+5,1
John Holland,37:27,6,19,.316,4,10,.400,5,7,.714,2,3,5,1,1,0,3,1,21,-17,1
London Perrantes,32:34,1,7,.143,0,1,.000,2,2,1.000,1,1,2,0,2,1,0,2,4,-7,1
Tristan Thompson,29:39,5,10,.500,0,0,nan,0,0,nan,5,4,9,1,0,0,1,3,10,-24,1
Ante Zizic,27:10,7,9,.778,0,0,nan,6,9,.667,2,5,7,0,1,0,1,3,20,-5,1
Kendrick Perkins,14:32,1,2,.500,0,0,nan,1,2,.500,0,1,1,2,1,0,1,1,3,+3,1
Jose Calderon,6:27,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-10,1
J.R. Smith,6:19,0,3,.000,0,2,.000,0,0,nan,0,1,1,0,0,0,1,0,0,-10,1
Jordan Clarkson,6:11,1,5,.200,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,2,-11,1
240,43,85,.506,12,27,.444,12,13,.923,8,31,39,30,10,3,15,22,110,nan,240,1
