Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Evan Turner,34:11,4,12,.333,1,1,1.000,3,3,1.000,0,7,7,5,1,0,2,3,12,-18,0
Avery Bradley,31:26,3,10,.300,1,6,.167,0,0,nan,0,2,2,3,0,0,1,3,7,-6,0
Brandon Bass,26:45,3,6,.500,0,0,nan,4,4,1.000,0,1,1,2,0,0,1,2,10,-11,0
Marcus Smart,25:46,4,6,.667,1,3,.333,1,4,.250,1,1,2,2,1,0,2,3,10,-14,0
Tyler Zeller,15:26,3,5,.600,0,0,nan,0,0,nan,0,2,2,0,1,0,1,2,6,-4,0
Isaiah Thomas,31:34,6,14,.429,2,5,.400,8,8,1.000,0,5,5,10,1,0,5,1,22,+5,0
Jae Crowder,22:56,4,9,.444,1,3,.333,1,1,1.000,3,2,5,0,1,1,0,4,10,-5,0
Jonas Jerebko,18:33,3,5,.600,0,0,nan,1,2,.500,1,2,3,1,1,0,0,3,7,+1,0
Kelly Olynyk,18:27,5,7,.714,2,3,.667,0,0,nan,1,1,2,1,1,2,1,4,12,-9,0
Jared Sullinger,13:38,2,3,.667,0,0,nan,0,0,nan,0,4,4,0,0,1,1,3,4,0,0
Luigi Datome,0:39,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Phil Pressey,0:39,0,2,.000,0,1,.000,0,0,nan,1,0,1,0,0,0,0,1,0,-2,0
Gerald Wallace,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,79,.468,8,22,.364,18,22,.818,7,27,34,24,7,4,14,29,100,nan,0
LeBron James,41:55,8,18,.444,1,3,.333,3,4,.750,0,6,6,7,2,1,5,2,20,+3,1
Kyrie Irving,40:32,11,21,.524,5,9,.556,3,5,.600,2,1,3,2,1,1,1,3,30,+10,1
Kevin Love,33:15,5,14,.357,2,4,.500,7,8,.875,3,9,12,4,1,0,1,4,19,+15,1
Timofey Mozgov,22:42,1,4,.250,0,0,nan,4,4,1.000,3,5,8,0,0,3,1,3,6,+13,1
J.R. Smith,19:05,3,9,.333,2,7,.286,1,2,.500,1,3,4,1,0,0,1,4,9,+10,1
Iman Shumpert,32:21,1,4,.250,1,4,.250,4,4,1.000,2,4,6,1,0,0,1,4,7,+1,1
Tristan Thompson,25:37,4,6,.667,0,0,nan,4,6,.667,4,2,6,1,0,0,0,0,12,+2,1
James Jones,14:45,3,5,.600,2,4,.500,0,0,nan,0,1,1,0,0,0,0,0,8,-2,1
Matthew Dellavedova,8:56,1,1,1.000,0,0,nan,0,0,nan,0,0,0,3,0,0,2,3,2,+10,1
Shawn Marion,0:52,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,2,0,0,0,0,+3,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kendrick Perkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,79,.468,8,22,.364,18,22,.818,7,27,34,24,7,4,14,29,100,nan,240,1
