Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Rashard Lewis,33:49,6,14,.429,3,9,.333,4,6,.667,1,3,4,0,0,0,2,3,19,-4,0
Vince Carter,33:16,5,16,.313,0,2,.000,4,6,.667,1,3,4,2,0,0,3,3,14,-21,0
Jameer Nelson,32:19,4,14,.286,1,5,.200,4,4,1.000,0,1,1,5,2,0,4,1,13,-11,0
Matt Barnes,31:23,3,5,.600,1,3,.333,2,2,1.000,1,3,4,2,1,1,0,3,9,-6,0
Dwight Howard,30:47,6,9,.667,0,0,nan,7,10,.700,2,9,11,1,0,2,3,5,19,-2,0
Mickael Pietrus,17:26,3,4,.750,1,2,.500,0,0,nan,0,1,1,3,0,0,0,3,7,-5,0
Marcin Gortat,17:13,1,3,.333,0,0,nan,0,0,nan,3,3,6,0,0,1,0,2,2,-7,0
J.J. Redick,16:31,3,3,1.000,1,1,1.000,1,1,1.000,0,3,3,1,0,0,1,0,8,+13,0
Jason Williams,15:41,4,4,1.000,2,2,1.000,0,0,nan,0,0,0,2,0,0,0,0,10,+2,0
Ryan Anderson,11:35,1,3,.333,1,2,.500,2,2,1.000,0,2,2,2,1,0,0,0,5,-4,0
Team Totals,240,36,75,.480,10,26,.385,24,31,.774,8,28,36,18,4,4,13,20,106,nan,0
LeBron James,45:05,10,21,.476,2,6,.333,10,12,.833,1,7,8,13,2,0,3,2,32,+16,1
Daniel Gibson,37:18,4,7,.571,3,5,.600,0,0,nan,0,3,3,5,1,0,0,0,11,+16,1
Anthony Parker,28:35,1,6,.167,1,3,.333,4,4,1.000,0,2,2,3,3,0,0,3,7,+20,1
J.J. Hickson,27:43,9,14,.643,0,0,nan,2,4,.500,1,3,4,0,0,1,1,4,20,+3,1
Shaquille O'Neal,19:27,5,9,.556,0,0,nan,0,1,.000,3,3,6,0,0,1,2,5,10,-2,1
Delonte West,23:13,3,7,.429,2,3,.667,0,0,nan,0,3,3,6,0,0,0,0,8,+10,1
Jawad Williams,17:49,1,4,.250,0,2,.000,0,2,.000,1,0,1,0,0,0,0,2,2,-14,1
Zydrunas Ilgauskas,15:13,2,4,.500,0,0,nan,2,2,1.000,2,5,7,1,0,0,0,1,6,+9,1
Anderson Varejao,14:55,8,11,.727,0,0,nan,0,0,nan,2,2,4,0,0,0,0,4,16,-6,1
Jamario Moon,10:42,1,1,1.000,1,1,1.000,0,0,nan,1,1,2,0,0,0,0,2,3,-7,1
240,36,75,.480,10,26,.385,24,31,.774,8,28,36,18,4,4,13,20,106,nan,240,1
