Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kevin Durant,40:20,12,23,.522,4,9,.444,5,5,1.000,0,7,7,5,2,0,4,3,33,+18,0
Thabo Sefolosha,33:42,3,7,.429,1,3,.333,2,4,.500,1,4,5,4,6,0,1,1,9,+12,0
Serge Ibaka,33:19,10,20,.500,0,0,nan,2,2,1.000,6,2,8,1,1,1,2,1,22,+4,0
Reggie Jackson,29:57,2,7,.286,1,3,.333,4,6,.667,0,3,3,4,2,0,3,3,9,-7,0
Kendrick Perkins,4:36,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-13,0
Jeremy Lamb,34:56,7,10,.700,4,6,.667,0,0,nan,2,1,3,4,0,0,2,1,18,+21,0
Perry Jones,30:26,1,4,.250,1,1,1.000,0,0,nan,0,2,2,2,0,1,0,5,3,+13,0
Derek Fisher,18:03,5,7,.714,5,5,1.000,0,0,nan,0,3,3,1,1,0,0,1,15,+24,0
Nick Collison,12:55,1,2,.500,0,0,nan,1,2,.500,2,1,3,2,1,0,0,1,3,+17,0
Steven Adams,1:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Hasheem Thabeet,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,80,.513,16,27,.593,14,19,.737,11,23,34,23,13,2,12,16,112,nan,0
LeBron James,42:10,12,20,.600,1,5,.200,9,9,1.000,1,2,3,3,0,0,3,1,34,-17,1
Chris Bosh,36:12,7,14,.500,1,4,.250,3,4,.750,1,8,9,1,0,0,2,1,18,-11,1
Dwyane Wade,31:31,7,12,.583,0,1,.000,1,2,.500,1,0,1,2,0,2,4,3,15,-9,1
Mario Chalmers,25:56,2,4,.500,0,0,nan,0,1,.000,2,4,6,8,1,0,5,1,4,-9,1
Shane Battier,19:00,1,5,.200,1,5,.200,0,0,nan,0,3,3,2,0,0,0,4,3,-5,1
Ray Allen,30:38,1,4,.250,0,2,.000,3,4,.750,0,4,4,0,1,0,2,1,5,-24,1
Norris Cole,22:44,0,2,.000,0,1,.000,0,0,nan,1,1,2,3,1,0,3,0,0,-13,1
Chris Andersen,19:02,4,5,.800,0,0,nan,0,0,nan,4,3,7,0,0,0,0,2,8,-8,1
Michael Beasley,7:29,2,5,.400,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,1,6,-1,1
Toney Douglas,1:46,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,+4,1
Rashard Lewis,1:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,1,0,0,0,0,+4,1
Udonis Haslem,1:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,1
Greg Oden,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,80,.513,16,27,.593,14,19,.737,11,23,34,23,13,2,12,16,112,nan,240,1
