Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Mo Williams,39:59,10,20,.500,2,8,.250,0,1,.000,0,4,4,6,1,0,4,4,22,-6,0
LeBron James,38:01,10,19,.526,2,7,.286,3,4,.750,0,6,6,4,0,0,6,4,25,+3,0
Shaquille O'Neal,30:08,5,11,.455,0,0,nan,1,3,.333,2,6,8,0,0,1,1,3,11,+3,0
Anthony Parker,21:53,0,4,.000,0,3,.000,0,0,nan,0,3,3,1,0,1,0,0,0,-16,0
J.J. Hickson,20:15,1,2,.500,0,0,nan,3,4,.750,1,0,1,0,0,0,1,3,5,-7,0
Anderson Varejao,28:28,1,4,.250,0,1,.000,0,1,.000,4,7,11,1,0,2,0,3,2,0,0
Jamario Moon,26:07,3,7,.429,2,6,.333,0,0,nan,1,5,6,1,3,0,1,4,8,+9,0
Daniel Gibson,15:27,3,6,.500,0,2,.000,1,3,.333,0,0,0,1,0,0,2,3,7,-3,0
Zydrunas Ilgauskas,15:06,2,4,.500,0,0,nan,1,1,1.000,1,4,5,0,1,2,1,1,5,-10,0
Delonte West,2:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,0
Danny Green,2:08,1,2,.500,0,1,.000,0,0,nan,1,1,2,0,0,0,0,0,2,-2,0
Team Totals,240,36,79,.456,6,28,.214,9,17,.529,10,36,46,14,5,6,16,25,87,nan,0
Stephen Jackson,43:43,7,18,.389,1,4,.250,2,2,1.000,0,2,2,4,0,1,2,2,17,+6,1
Gerald Wallace,40:29,9,14,.643,3,7,.429,10,14,.714,3,11,14,1,3,0,2,1,31,+2,1
Raymond Felton,36:10,4,11,.364,0,1,.000,0,0,nan,0,4,4,7,2,0,1,0,8,+3,1
Boris Diaw,18:56,1,4,.250,0,0,nan,0,0,nan,0,3,3,0,1,0,1,5,2,+4,1
Tyson Chandler,18:20,1,3,.333,0,0,nan,0,0,nan,0,3,3,1,0,1,1,4,2,+9,1
Nazr Mohammed,28:04,5,7,.714,0,0,nan,3,6,.500,1,5,6,1,0,0,1,3,13,-6,1
Ronald Murray,20:24,4,6,.667,1,1,1.000,1,2,.500,0,0,0,3,0,0,0,0,10,+3,1
Derrick Brown,20:19,1,5,.200,0,0,nan,2,6,.333,1,0,1,1,1,0,1,2,4,+4,1
D.J. Augustin,10:58,3,5,.600,1,1,1.000,0,0,nan,0,1,1,1,0,0,1,1,7,+4,1
Gerald Henderson,2:38,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+6,1
240,36,79,.456,6,28,.214,9,17,.529,10,36,46,14,5,6,16,25,87,nan,240,1
