Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
John Salmons,38:32,7,16,.438,1,3,.333,2,2,1.000,0,5,5,1,0,0,3,0,17,+4,0
Luc Mbah a Moute,37:33,7,14,.500,0,1,.000,0,0,nan,4,8,12,0,3,0,0,2,14,+10,0
Andrew Bogut,35:51,3,7,.429,0,1,.000,0,0,nan,2,8,10,4,3,4,0,2,6,+9,0
Brandon Jennings,32:24,3,9,.333,1,4,.250,2,2,1.000,0,2,2,4,2,0,2,1,9,+12,0
Carlos Delfino,28:15,3,9,.333,3,7,.429,0,0,nan,0,2,2,1,1,0,0,3,9,+11,0
Corey Maggette,19:46,4,7,.571,0,0,nan,6,6,1.000,0,4,4,3,0,0,1,3,14,-6,0
Drew Gooden,18:24,3,7,.429,0,0,nan,3,3,1.000,0,1,1,0,1,0,1,2,9,-6,0
Keyon Dooling,17:22,3,4,.750,2,3,.667,2,2,1.000,0,2,2,1,0,0,2,1,10,-6,0
Michael Redd,7:42,0,1,.000,0,1,.000,0,0,nan,0,0,0,2,1,0,0,0,0,0,0
Larry Sanders,4:12,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,2,-3,0
Team Totals,240,34,76,.447,7,20,.350,15,15,1.000,6,32,38,16,11,4,9,16,90,nan,0
Chris Bosh,39:42,6,15,.400,0,0,nan,6,8,.750,2,5,7,1,1,1,2,1,18,-5,1
LeBron James,39:25,10,22,.455,3,7,.429,6,8,.750,1,1,2,8,2,2,4,2,29,-10,1
James Jones,33:06,1,5,.200,1,4,.250,2,2,1.000,1,4,5,1,0,0,0,1,5,-3,1
Mike Bibby,31:25,2,4,.500,2,3,.667,0,0,nan,0,2,2,1,0,0,6,4,6,-9,1
Erick Dampier,15:20,2,5,.400,0,0,nan,1,1,1.000,1,1,2,0,0,2,0,0,5,-6,1
Joel Anthony,26:53,3,3,1.000,0,0,nan,2,2,1.000,5,6,11,0,1,1,0,0,8,+3,1
Mike Miller,26:07,3,7,.429,2,6,.333,0,0,nan,2,10,12,2,1,0,1,2,8,+3,1
Mario Chalmers,16:35,1,9,.111,0,2,.000,0,0,nan,0,2,2,0,1,0,1,3,2,+4,1
Juwan Howard,7:07,2,2,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,2,1,4,+2,1
Zydrunas Ilgauskas,4:20,0,2,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,1,0,-4,1
240,34,76,.447,7,20,.350,15,15,1.000,6,32,38,16,11,4,9,16,90,nan,240,1
