Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Chris Bosh,38:24,11,17,.647,0,0,nan,2,3,.667,5,8,13,2,1,1,1,2,24,+21,0
LeBron James,38:11,8,14,.571,5,6,.833,6,6,1.000,1,10,11,10,4,0,1,2,27,+15,0
Dwyane Wade,36:08,6,17,.353,0,1,.000,6,6,1.000,0,5,5,6,1,1,3,3,18,+21,0
Zydrunas Ilgauskas,23:01,3,5,.600,0,0,nan,0,0,nan,1,2,3,0,0,2,1,2,6,+8,0
Carlos Arroyo,18:37,1,5,.200,0,3,.000,0,0,nan,0,1,1,4,0,0,0,0,2,+11,0
Mario Chalmers,29:23,4,11,.364,3,9,.333,2,3,.667,0,2,2,2,1,0,1,2,13,+5,0
Erick Dampier,21:35,1,1,1.000,0,0,nan,0,0,nan,0,3,3,0,1,0,2,2,2,+8,0
James Jones,20:07,1,6,.167,1,6,.167,0,0,nan,1,3,4,1,0,0,0,2,3,-2,0
Juwan Howard,9:36,0,2,.000,0,0,nan,1,2,.500,1,1,2,0,0,0,0,1,1,-5,0
Joel Anthony,3:24,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,1,0,0,0
Mike Miller,1:34,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Team Totals,240,35,79,.443,9,25,.360,17,20,.850,9,35,44,25,9,4,9,17,96,nan,0
Kobe Bryant,40:05,6,16,.375,1,3,.333,4,5,.800,1,5,6,7,1,0,4,5,17,-21,1
Lamar Odom,39:28,6,12,.500,0,2,.000,2,6,.333,0,9,9,2,0,0,1,3,14,-21,1
Pau Gasol,36:30,8,17,.471,0,0,nan,1,1,1.000,3,5,8,3,0,0,1,3,17,-11,1
Derek Fisher,24:58,2,3,.667,2,3,.667,0,0,nan,0,2,2,3,2,0,1,3,6,-8,1
Metta World Peace,21:02,3,8,.375,2,2,1.000,0,0,nan,3,2,5,4,1,0,2,3,8,+2,1
Shannon Brown,23:07,3,9,.333,1,3,.333,3,3,1.000,0,5,5,0,0,0,1,1,10,-6,1
Steve Blake,19:09,0,5,.000,0,5,.000,0,0,nan,0,1,1,1,0,0,1,1,0,-4,1
Andrew Bynum,17:42,3,5,.600,0,0,nan,0,0,nan,1,4,5,1,0,1,1,3,6,-4,1
Matt Barnes,15:39,1,4,.250,0,1,.000,0,0,nan,1,1,2,1,0,0,0,1,2,-11,1
Luke Walton,2:20,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,1
240,35,79,.443,9,25,.360,17,20,.850,9,35,44,25,9,4,9,17,96,nan,240,1
