Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:46,11,22,.500,3,9,.333,5,8,.625,0,6,6,10,1,2,7,4,30,0,0
Anderson Varejao,39:34,4,9,.444,0,0,nan,2,2,1.000,2,8,10,0,1,1,3,4,10,+4,0
Mo Williams,36:13,4,13,.308,2,6,.333,3,4,.750,1,3,4,1,1,0,3,2,13,+8,0
Delonte West,35:58,2,8,.250,1,5,.200,1,2,.500,0,2,2,0,0,0,0,1,6,-5,0
Ben Wallace,24:39,1,1,1.000,0,0,nan,0,2,.000,2,3,5,0,1,3,0,2,2,-11,0
Daniel Gibson,26:06,2,5,.400,1,2,.500,3,3,1.000,0,1,1,1,2,0,2,2,8,0,0
J.J. Hickson,17:56,2,6,.333,0,0,nan,0,0,nan,1,3,4,0,0,1,1,1,4,-3,0
Wally Szczerbiak,11:55,2,6,.333,0,3,.000,0,0,nan,2,0,2,0,0,0,0,2,4,-5,0
Sasha Pavlovic,6:53,0,1,.000,0,1,.000,0,2,.000,1,0,1,1,0,0,0,1,0,-3,0
Team Totals,240,28,71,.394,7,26,.269,14,23,.609,9,26,35,13,6,7,16,19,77,nan,0
Caron Butler,39:22,7,17,.412,1,5,.200,4,6,.667,4,3,7,2,2,0,6,4,19,-2,1
Antawn Jamison,38:38,9,19,.474,1,1,1.000,7,7,1.000,8,5,13,2,2,0,2,3,26,+3,1
Mike James,35:33,2,9,.222,0,2,.000,1,2,.500,1,3,4,1,0,0,2,1,5,+4,1
Dominic McGuire,32:09,4,8,.500,0,0,nan,2,2,1.000,1,9,10,1,1,1,4,5,10,+11,1
Andray Blatche,21:56,4,9,.444,0,0,nan,0,0,nan,2,2,4,4,1,3,2,4,8,+9,1
Nick Young,27:36,4,10,.400,0,2,.000,0,0,nan,0,2,2,2,1,0,1,3,8,0,1
Darius Songaila,19:05,0,1,.000,0,0,nan,0,0,nan,2,5,7,0,0,0,0,3,0,-5,1
Etan Thomas,13:14,1,3,.333,0,0,nan,0,0,nan,1,2,3,0,0,3,0,1,2,-4,1
Javaris Crittenton,12:27,1,2,.500,0,0,nan,0,2,.000,0,2,2,0,0,0,2,1,2,-1,1
240,28,71,.394,7,26,.269,14,23,.609,9,26,35,13,6,7,16,19,77,nan,240,1
