Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,34:38,10,15,.667,0,0,nan,4,6,.667,0,3,3,8,1,0,2,3,24,+30,0
LeBron James,33:50,6,12,.500,2,6,.333,8,11,.727,1,11,12,8,2,0,3,1,22,+10,0
Chris Bosh,28:37,7,10,.700,2,3,.667,2,4,.500,0,2,2,0,2,0,1,0,18,+14,0
Mario Chalmers,25:20,0,5,.000,0,3,.000,1,1,1.000,0,2,2,7,0,0,2,2,1,+1,0
Udonis Haslem,18:21,1,1,1.000,0,0,nan,0,0,nan,1,0,1,2,0,0,0,1,2,+1,0
Ray Allen,24:37,7,10,.700,4,6,.667,2,2,1.000,0,2,2,1,1,0,2,1,20,+17,0
Shane Battier,24:08,2,4,.500,2,3,.667,0,0,nan,0,1,1,2,1,1,1,1,6,+26,0
Norris Cole,19:00,2,3,.667,0,0,nan,2,4,.500,0,1,1,2,1,0,0,0,6,+4,0
Chris Andersen,15:31,3,3,1.000,0,0,nan,1,1,1.000,0,1,1,0,0,1,0,1,7,+10,0
James Jones,4:02,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,2,-7,0
Mike Miller,4:02,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,1,2,0,-7,0
Rashard Lewis,4:02,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-7,0
Joel Anthony,3:52,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,-7,0
Team Totals,240,39,67,.582,10,22,.455,20,29,.690,2,24,26,31,8,2,12,14,108,nan,0
Rudy Gay,37:04,11,20,.550,2,6,.333,3,3,1.000,4,4,8,4,1,0,3,2,27,-16,1
DeMar DeRozan,36:59,5,17,.294,0,1,.000,2,3,.667,2,3,5,0,0,0,4,2,12,-16,1
Amir Johnson,36:54,9,18,.500,0,0,nan,0,0,nan,8,10,18,3,1,0,2,3,18,-10,1
Jonas Valanciunas,29:27,7,8,.875,0,0,nan,4,4,1.000,5,2,7,0,0,0,4,2,18,-8,1
Kyle Lowry,29:06,0,7,.000,0,5,.000,0,0,nan,0,4,4,3,1,1,2,4,0,-15,1
Terrence Ross,26:43,5,10,.500,0,2,.000,2,2,1.000,3,1,4,1,0,0,0,4,12,-10,1
Alan Anderson,13:34,0,6,.000,0,3,.000,0,0,nan,1,0,1,0,1,0,0,1,0,-7,1
John Lucas III,11:25,0,3,.000,0,1,.000,0,0,nan,0,1,1,1,1,0,0,1,0,+6,1
Landry Fields,11:19,2,2,1.000,0,0,nan,0,0,nan,1,2,3,0,0,0,1,1,4,-1,1
Sebastian Telfair,7:29,0,3,.000,0,2,.000,0,0,nan,0,0,0,3,0,1,0,1,0,-8,1
240,39,67,.582,10,22,.455,20,29,.690,2,24,26,31,8,2,12,14,108,nan,240,1
