Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ricky Davis,38:00,10,20,.500,1,3,.333,4,4,1.000,0,6,6,4,2,0,5,6,25,-12,0
LeBron James,36:00,2,8,.250,0,2,.000,2,3,.667,0,2,2,7,0,0,4,3,6,-10,0
Zydrunas Ilgauskas,20:00,6,10,.600,0,0,nan,2,3,.667,1,2,3,0,0,2,1,3,14,-14,0
Michael Stewart,18:00,2,3,.667,0,0,nan,2,2,1.000,1,5,6,0,0,2,0,5,6,-5,0
Jason Kapono,9:00,1,3,.333,0,0,nan,0,0,nan,1,0,1,2,0,1,1,1,2,-5,0
Chris Mihm,29:00,7,9,.778,0,0,nan,0,0,nan,2,11,13,1,1,0,3,2,14,+1,0
Ira Newble,28:00,5,11,.455,0,2,.000,2,2,1.000,4,1,5,3,0,0,0,2,12,+9,0
DeSagana Diop,27:00,2,7,.286,0,0,nan,0,2,.000,0,6,6,0,2,2,1,3,4,+6,0
Kevin Ollie,23:00,1,4,.250,0,0,nan,3,4,.750,0,3,3,5,1,0,2,3,5,+5,0
Darius Miles,12:00,0,4,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,1,0,+5,0
Team Totals,240,36,79,.456,1,7,.143,15,20,.750,9,36,45,22,7,7,17,29,88,nan,0
Chauncey Billups,43:00,3,16,.188,2,3,.667,0,0,nan,2,2,4,2,0,0,4,2,8,+10,1
Ben Wallace,41:00,2,8,.250,0,0,nan,2,4,.500,3,12,15,4,1,3,1,4,6,+17,1
Richard Hamilton,39:00,15,23,.652,1,1,1.000,13,15,.867,1,6,7,5,1,0,2,3,44,+8,1
Tayshaun Prince,36:00,5,10,.500,0,1,.000,2,2,1.000,2,4,6,7,1,1,1,2,12,+15,1
Elden Campbell,16:00,4,8,.500,0,0,nan,5,7,.714,2,1,3,0,0,2,0,1,13,+13,1
Mehmet Okur,24:00,3,8,.375,0,0,nan,1,2,.500,2,4,6,0,1,0,2,2,7,-5,1
Corliss Williamson,15:00,0,3,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,2,3,0,-15,1
Tremaine Fowlkes,14:00,0,2,.000,0,1,.000,2,4,.500,0,2,2,0,1,0,0,2,2,-9,1
Bob Sura,12:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,2,0,0,1,1,0,-14,1
240,36,79,.456,1,7,.143,15,20,.750,9,36,45,22,7,7,17,29,88,nan,240,1
