Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Hedo Turkoglu,42:41,10,18,.556,2,5,.400,7,9,.778,1,5,6,2,2,0,2,4,29,-11,0
Rashard Lewis,40:44,4,13,.308,1,5,.200,6,9,.667,0,8,8,1,4,1,1,3,15,-1,0
Dwight Howard,37:02,8,10,.800,0,0,nan,8,13,.615,3,7,10,2,1,1,3,6,24,-7,0
Courtney Lee,35:03,3,5,.600,1,2,.500,2,3,.667,0,1,1,1,3,0,2,2,9,-9,0
Rafer Alston,28:17,1,10,.100,1,7,.143,0,0,nan,1,1,2,4,1,0,3,4,3,-20,0
Mickael Pietrus,23:06,4,6,.667,3,5,.600,2,3,.667,0,2,2,0,0,0,0,4,13,-9,0
Anthony Johnson,18:30,2,6,.333,0,1,.000,2,2,1.000,0,2,2,2,0,0,0,1,6,+15,0
Marcin Gortat,10:58,0,1,.000,0,0,nan,1,2,.500,1,3,4,0,0,2,0,3,1,-3,0
Tony Battie,3:39,1,3,.333,0,0,nan,0,0,nan,2,1,3,0,0,0,0,0,2,-5,0
Team Totals,240,33,72,.458,8,25,.320,28,41,.683,8,30,38,12,11,4,11,27,102,nan,0
LeBron James,45:30,11,24,.458,0,2,.000,15,19,.789,3,11,14,12,1,1,4,3,37,+11,1
Mo Williams,41:38,7,14,.500,6,9,.667,4,5,.800,0,1,1,2,2,0,1,3,24,+17,1
Delonte West,41:28,6,13,.462,0,2,.000,1,1,1.000,0,2,2,3,1,1,4,2,13,+9,1
Anderson Varejao,28:47,3,6,.500,0,0,nan,1,2,.500,3,5,8,2,0,2,2,6,7,+24,1
Zydrunas Ilgauskas,26:41,6,8,.750,0,0,nan,4,5,.800,0,6,6,1,0,1,0,6,16,+15,1
Daniel Gibson,21:38,3,5,.600,3,4,.750,2,2,1.000,0,1,1,1,0,1,1,2,11,+4,1
Ben Wallace,16:18,0,2,.000,0,0,nan,0,0,nan,2,3,5,0,0,0,0,1,0,-19,1
Wally Szczerbiak,13:34,1,3,.333,0,1,.000,0,0,nan,0,2,2,0,0,0,0,2,2,-11,1
Joe Smith,3:25,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+1,1
Sasha Pavlovic,0:58,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Tarence Kinsey,0:02,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
240,33,72,.458,8,25,.320,28,41,.683,8,30,38,12,11,4,11,27,102,nan,240,1
