Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Bradley Beal,35:35,8,19,.421,2,5,.400,0,0,nan,0,2,2,9,0,2,3,2,18,+9,0
Tomas Satoransky,31:27,6,7,.857,1,1,1.000,4,4,1.000,1,3,4,8,2,0,0,4,17,+7,0
Otto Porter,29:30,6,11,.545,3,5,.600,0,0,nan,1,7,8,2,2,0,1,2,15,+11,0
Markieff Morris,28:22,4,10,.400,1,6,.167,0,0,nan,0,8,8,3,2,1,4,2,9,+4,0
Marcin Gortat,17:36,3,6,.500,0,0,nan,0,0,nan,0,3,3,0,0,0,0,0,6,-13,0
Kelly Oubre,32:07,6,12,.500,3,6,.500,2,2,1.000,0,5,5,2,2,0,0,2,17,+15,0
Ian Mahinmi,20:06,3,7,.429,0,0,nan,2,2,1.000,4,1,5,2,1,0,1,5,8,+5,0
Jodie Meeks,17:19,3,8,.375,2,4,.500,2,2,1.000,0,0,0,1,0,0,0,1,10,0,0
Mike Scott,16:19,4,10,.400,0,2,.000,0,0,nan,2,2,4,0,0,0,1,2,8,-1,0
Tim Frazier,11:39,1,2,.500,0,1,.000,0,0,nan,1,3,4,2,0,0,0,3,2,-2,0
Chris McCullough,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Devin Robinson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jason Smith,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,44,92,.478,12,30,.400,10,10,1.000,9,34,43,29,9,3,10,23,110,nan,0
LeBron James,36:36,13,18,.722,1,4,.250,5,9,.556,1,8,9,8,2,0,4,2,32,-10,1
J.R. Smith,32:30,6,12,.500,3,8,.375,0,0,nan,0,1,1,0,1,1,1,0,15,-4,1
George Hill,31:09,2,10,.200,0,4,.000,2,3,.667,1,2,3,3,1,0,3,2,6,0,1
Tristan Thompson,27:37,6,7,.857,0,0,nan,0,0,nan,3,6,9,2,0,1,2,2,12,-10,1
Cedi Osman,17:12,2,7,.286,0,2,.000,0,0,nan,0,2,2,0,0,0,0,0,4,+10,1
Rodney Hood,27:10,3,7,.429,2,5,.400,0,0,nan,0,2,2,2,0,0,0,3,8,-12,1
Kyle Korver,18:33,2,6,.333,2,6,.333,0,0,nan,0,5,5,2,0,0,0,1,6,+2,1
Jordan Clarkson,16:49,3,7,.429,0,3,.000,3,4,.750,0,2,2,2,0,0,1,0,9,-7,1
Jeff Green,16:24,2,6,.333,0,3,.000,1,1,1.000,0,0,0,1,0,0,1,1,5,+1,1
Larry Nance,16:00,3,4,.750,0,0,nan,0,2,.000,1,2,3,0,1,0,1,4,6,-5,1
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
John Holland,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,44,92,.478,12,30,.400,10,10,1.000,9,34,43,29,9,3,10,23,110,nan,240,1
