Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,34:44,13,18,.722,4,7,.571,5,8,.625,1,7,8,8,3,1,2,4,35,+36,0
Kyrie Irving,31:37,9,15,.600,4,8,.500,2,2,1.000,1,1,2,7,2,0,3,0,24,+33,0
Tristan Thompson,29:07,1,3,.333,0,0,nan,4,4,1.000,1,4,5,1,0,1,0,0,6,+33,0
Kevin Love,27:59,5,13,.385,3,7,.429,2,2,1.000,2,9,11,3,4,1,1,2,15,+43,0
J.R. Smith,23:45,2,4,.500,1,3,.333,1,2,.500,0,1,1,0,2,0,1,4,6,+29,0
Deron Williams,17:05,5,6,.833,2,3,.667,2,2,1.000,0,0,0,0,0,0,0,1,14,+3,0
Richard Jefferson,14:54,3,5,.600,1,3,.333,2,2,1.000,0,3,3,1,0,0,1,5,9,-10,0
Iman Shumpert,12:29,2,3,.667,0,0,nan,0,0,nan,0,3,3,0,1,1,0,0,4,+6,0
Channing Frye,12:00,2,6,.333,2,5,.400,0,0,nan,0,2,2,2,1,0,0,0,6,-2,0
Kyle Korver,11:47,2,4,.500,2,4,.500,1,1,1.000,0,0,0,0,0,0,2,2,7,+6,0
Dahntay Jones,8:11,2,4,.500,0,0,nan,1,1,1.000,0,1,1,0,0,1,0,3,5,-4,0
James Jones,8:11,1,2,.500,0,1,.000,0,0,nan,1,1,2,0,0,0,0,0,2,-4,0
Derrick Williams,8:11,1,2,.500,0,0,nan,0,0,nan,0,0,0,2,0,0,1,0,2,-4,0
Team Totals,240,48,85,.565,19,41,.463,20,24,.833,6,32,38,24,13,5,11,21,135,nan,0
Avery Bradley,31:52,10,20,.500,2,5,.400,1,1,1.000,1,3,4,1,0,0,2,1,23,-32,1
Jae Crowder,28:30,3,8,.375,0,1,.000,5,7,.714,1,5,6,3,0,1,0,4,11,-17,1
Al Horford,26:53,4,8,.500,0,0,nan,0,0,nan,2,1,3,1,0,0,3,3,8,-30,1
Marcus Smart,25:25,2,7,.286,2,5,.400,0,0,nan,1,4,5,2,1,0,5,3,6,-24,1
Kelly Olynyk,18:32,2,8,.250,1,2,.500,2,2,1.000,3,1,4,2,1,1,2,1,7,-21,1
Terry Rozier,34:23,4,13,.308,0,5,.000,2,3,.667,1,3,4,7,2,0,1,3,10,-15,1
Gerald Green,21:15,4,8,.500,3,6,.500,3,3,1.000,0,2,2,0,2,1,1,3,14,-2,1
Tyler Zeller,12:00,2,3,.667,0,0,nan,0,0,nan,1,2,3,2,0,1,1,1,4,+2,1
James Young,9:42,2,4,.500,2,4,.500,0,0,nan,0,3,3,1,0,0,0,0,6,+2,1
Jaylen Brown,8:33,2,3,.667,0,0,nan,3,5,.600,0,0,0,1,0,0,1,0,7,-13,1
Jonas Jerebko,8:20,1,2,.500,1,2,.500,0,0,nan,0,2,2,0,1,0,2,2,3,-9,1
Jordan Mickey,8:11,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,1,0,2,2,+4,1
Amir Johnson,6:24,0,0,nan,0,0,nan,1,2,.500,2,1,3,0,0,0,0,0,1,-10,1
240,48,85,.565,19,41,.463,20,24,.833,6,32,38,24,13,5,11,21,135,nan,240,1
