Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
J.J. Redick,36:19,6,13,.462,4,9,.444,3,3,1.000,0,1,1,2,2,0,1,2,19,-11,0
Robert Covington,35:58,7,10,.700,5,7,.714,0,0,nan,0,6,6,2,4,0,2,0,19,+10,0
Ben Simmons,35:32,7,13,.538,0,0,nan,0,0,nan,0,6,6,10,1,1,7,3,14,-6,0
Dario Saric,34:13,8,17,.471,1,6,.167,0,0,nan,1,8,9,6,0,0,4,1,17,+5,0
Amir Johnson,21:09,0,0,nan,0,0,nan,2,2,1.000,1,1,2,3,1,0,2,5,2,+1,0
Richaun Holmes,20:03,5,11,.455,1,4,.250,2,2,1.000,1,2,3,1,0,0,1,5,13,-10,0
Trevor Booker,19:50,4,6,.667,0,0,nan,4,4,1.000,4,4,8,2,0,1,2,1,12,-5,0
Jerryd Bayless,18:53,0,6,.000,0,5,.000,2,2,1.000,0,3,3,3,2,0,0,1,2,-5,0
Timothe Luwawu-Cabarrot,18:03,0,2,.000,0,2,.000,0,0,nan,0,1,1,2,0,0,0,3,0,-14,0
James Michael McAdoo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jacob Pullen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Furkan Korkmaz,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,78,.474,11,33,.333,13,13,1.000,7,32,39,31,10,2,19,21,98,nan,0
LeBron James,38:44,9,23,.391,2,6,.333,10,12,.833,3,10,13,13,3,0,6,1,30,-3,1
Jae Crowder,33:26,4,9,.444,2,4,.500,2,2,1.000,2,3,5,0,2,1,0,3,12,+7,1
Jose Calderon,27:33,3,5,.600,2,3,.667,0,1,.000,0,2,2,2,1,0,1,2,8,-12,1
J.R. Smith,22:48,2,5,.400,2,3,.667,1,1,1.000,0,0,0,3,1,0,1,0,7,-7,1
Ante Zizic,4:38,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,0,-10,1
Jeff Green,30:22,5,8,.625,1,1,1.000,2,2,1.000,1,5,6,1,2,0,2,2,13,+25,1
Kyle Korver,28:09,4,8,.500,4,8,.500,1,1,1.000,0,0,0,2,1,0,2,0,13,+18,1
Dwyane Wade,23:48,6,10,.600,0,1,.000,1,4,.250,0,1,1,4,0,1,3,3,13,+15,1
Channing Frye,19:25,2,5,.400,0,2,.000,2,2,1.000,0,2,2,0,1,0,1,2,6,-1,1
Cedi Osman,11:07,1,1,1.000,1,1,1.000,0,0,nan,0,3,3,0,1,0,1,3,3,+3,1
John Holland,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kevin Love,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
London Perrantes,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,78,.474,11,33,.333,13,13,1.000,7,32,39,31,10,2,19,21,98,nan,240,1
