Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Shaun Livingston,39:27,3,7,.429,0,0,nan,4,4,1.000,3,2,5,5,2,0,3,3,10,+11,0
Brandon Jennings,34:51,5,20,.250,1,10,.100,12,13,.923,2,4,6,6,2,0,1,0,23,+9,0
Andrew Bogut,31:56,5,8,.625,0,0,nan,3,4,.750,3,5,8,2,1,3,2,6,13,+1,0
Carlos Delfino,15:36,1,7,.143,1,5,.200,3,4,.750,0,1,1,0,1,0,1,3,6,-8,0
Jon Leuer,4:32,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,0,0
Luc Mbah a Moute,27:52,1,1,1.000,0,0,nan,2,2,1.000,1,4,5,0,0,2,1,3,4,+7,0
Stephen Jackson,26:17,4,13,.308,2,8,.250,0,0,nan,0,4,4,1,0,0,4,3,10,+12,0
Ersan Ilyasova,21:36,5,8,.625,1,3,.333,5,5,1.000,2,4,6,0,1,0,0,2,16,+7,0
Drew Gooden,13:32,1,6,.167,0,0,nan,0,0,nan,2,1,3,2,0,0,1,0,2,+4,0
Beno Udrih,13:10,1,2,.500,0,0,nan,1,2,.500,1,0,1,2,2,0,1,5,3,0,0
Mike Dunleavy,8:03,1,5,.200,0,4,.000,0,0,nan,1,1,2,0,1,0,0,1,2,0,0
Tobias Harris,3:10,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,+2,0
Team Totals,240,28,80,.350,5,30,.167,30,34,.882,15,27,42,18,10,5,14,28,91,nan,0
LeBron James,37:22,8,18,.444,0,1,.000,12,13,.923,4,9,13,5,1,0,3,2,28,-4,1
Chris Bosh,37:21,8,14,.571,1,2,.500,6,7,.857,2,4,6,1,0,0,8,2,23,-7,1
Mario Chalmers,34:50,4,14,.286,1,3,.333,3,3,1.000,1,1,2,2,0,0,6,4,12,-1,1
James Jones,19:08,1,4,.250,1,4,.250,3,4,.750,1,2,3,1,1,0,0,3,6,-1,1
Joel Anthony,16:21,0,2,.000,0,0,nan,2,2,1.000,1,6,7,0,0,0,0,3,2,0,1
Shane Battier,27:05,2,6,.333,0,2,.000,0,0,nan,0,1,1,0,1,0,0,1,4,-5,1
Udonis Haslem,25:30,1,3,.333,0,0,nan,1,2,.500,1,2,3,0,2,1,1,2,3,-13,1
Mike Miller,19:27,0,1,.000,0,0,nan,1,2,.500,1,3,4,0,0,1,1,3,1,-9,1
Norris Cole,13:10,1,5,.200,0,0,nan,1,2,.500,1,0,1,0,1,0,1,2,3,-8,1
Eddy Curry,5:45,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,1,2,0,+3,1
Dexter Pittman,4:01,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,1,0,0,1,0,0,1
240,28,80,.350,5,30,.167,30,34,.882,15,27,42,18,10,5,14,28,91,nan,240,1
