Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,37:45,9,20,.450,2,7,.286,1,2,.500,0,6,6,7,0,1,4,2,21,-13,0
Isaiah Thomas,32:47,3,10,.300,1,4,.250,12,13,.923,0,3,3,5,0,0,6,3,19,-25,0
Tristan Thompson,26:49,4,9,.444,0,0,nan,0,0,nan,3,7,10,1,0,0,1,4,8,-8,0
J.R. Smith,24:14,2,10,.200,0,4,.000,0,0,nan,2,3,5,2,1,0,0,3,4,-13,0
Kevin Love,4:41,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Dwyane Wade,28:02,6,8,.750,1,1,1.000,5,9,.556,2,6,8,5,0,1,2,2,18,+15,0
Jae Crowder,26:30,3,8,.375,2,5,.400,0,0,nan,0,3,3,1,0,0,1,1,8,-16,0
Kyle Korver,23:46,3,7,.429,2,6,.333,2,2,1.000,0,0,0,3,1,1,0,3,10,+2,0
Channing Frye,21:11,6,9,.667,4,7,.571,4,4,1.000,0,6,6,0,0,2,1,3,20,-3,0
Jeff Green,11:54,2,3,.667,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,1,6,+7,0
Jose Calderon,2:21,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,0
Derrick Rose,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Iman Shumpert,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,84,.452,13,35,.371,25,32,.781,7,34,41,24,2,5,15,22,114,nan,0
Stanley Johnson,40:07,10,21,.476,1,4,.250,5,8,.625,2,8,10,4,2,1,4,2,26,+10,1
Andre Drummond,37:35,9,12,.750,0,0,nan,3,7,.429,5,17,22,7,3,3,3,3,21,+18,1
Anthony Tolliver,37:17,6,9,.667,3,6,.500,5,5,1.000,0,4,4,4,2,1,0,3,20,+21,1
Ish Smith,33:01,8,17,.471,0,1,.000,3,5,.600,0,2,2,7,2,0,0,4,19,+12,1
Reggie Bullock,29:33,9,15,.600,4,6,.667,0,1,.000,0,2,2,2,0,0,1,5,22,+12,1
Luke Kennard,21:44,2,5,.400,0,1,.000,0,0,nan,1,3,4,1,0,0,1,3,4,0,1
Dwight Buycks,14:59,4,7,.571,1,1,1.000,2,2,1.000,0,0,0,2,2,0,1,5,11,-1,1
Henry Ellenson,10:35,0,3,.000,0,2,.000,0,0,nan,0,1,1,2,0,0,0,0,0,-5,1
Langston Galloway,9:20,0,3,.000,0,2,.000,0,0,nan,0,0,0,1,1,0,0,0,0,-5,1
Eric Moreland,5:49,1,1,1.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,2,2,-7,1
Reggie Hearn,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,84,.452,13,35,.371,25,32,.781,7,34,41,24,2,5,15,22,114,nan,240,1
