Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ramon Sessions,45:24,6,12,.500,1,4,.250,6,6,1.000,0,3,3,6,1,0,5,1,19,-13,0
Brandon Knight,41:42,4,11,.364,2,8,.250,1,1,1.000,1,4,5,2,1,1,5,2,11,-27,0
Jeff Adrien,34:29,7,15,.467,0,0,nan,0,0,nan,1,6,7,2,0,1,2,2,14,-1,0
Khris Middleton,32:35,2,10,.200,0,5,.000,0,0,nan,1,3,4,2,1,0,3,4,4,-15,0
Zaza Pachulia,25:27,3,5,.600,0,0,nan,2,2,1.000,6,10,16,4,0,0,0,2,8,-14,0
Giannis Antetokounmpo,21:45,2,5,.400,1,1,1.000,0,0,nan,1,1,2,1,0,1,1,1,5,-6,0
Ekpe Udoh,15:33,1,3,.333,0,0,nan,0,0,nan,0,2,2,1,0,0,0,1,2,-12,0
John Henson,15:01,5,9,.556,0,0,nan,0,0,nan,0,1,1,0,0,0,0,3,10,-19,0
Miroslav Raduljica,5:31,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,0,2,+8,0
D.J. Stephens,2:33,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,+4,0
Nate Wolters,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ersan Ilyasova,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
O.J. Mayo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,73,.438,4,18,.222,9,9,1.000,11,31,42,18,3,3,17,16,77,nan,0
Mario Chalmers,32:34,6,8,.750,2,3,.667,0,1,.000,0,4,4,3,2,0,1,2,14,+8,1
LeBron James,29:21,7,12,.583,1,3,.333,2,5,.400,0,4,4,8,1,1,2,0,17,+18,1
Chris Bosh,26:15,7,13,.538,1,4,.250,0,0,nan,0,0,0,2,1,1,2,1,15,+13,1
Toney Douglas,26:15,3,7,.429,0,1,.000,3,4,.750,4,3,7,3,2,0,0,2,9,+13,1
Udonis Haslem,24:57,3,5,.600,0,0,nan,0,0,nan,1,4,5,0,1,0,0,1,6,+12,1
Norris Cole,25:18,3,9,.333,1,4,.250,0,0,nan,0,2,2,3,1,1,0,1,7,+9,1
James Jones,25:01,3,6,.500,3,5,.600,0,0,nan,0,2,2,0,1,0,0,1,9,+17,1
Chris Andersen,17:32,2,4,.500,0,1,.000,4,4,1.000,2,5,7,0,1,2,1,1,8,+15,1
Rashard Lewis,16:14,3,6,.500,1,3,.333,0,0,nan,1,2,3,2,0,0,2,3,7,+14,1
Justin Hamilton,5:31,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,2,-8,1
Michael Beasley,5:31,1,5,.200,0,1,.000,0,0,nan,0,0,0,1,1,0,0,0,2,-8,1
Shane Battier,5:31,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,1,0,1,0,0,-8,1
Ray Allen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,73,.438,4,18,.222,9,9,1.000,11,31,42,18,3,3,17,16,77,nan,240,1
