Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,37:43,6,15,.400,0,3,.000,3,4,.750,2,5,7,13,3,0,5,3,15,-8,0
Mo Williams,35:50,5,15,.333,1,5,.200,0,0,nan,0,2,2,4,0,0,4,4,11,-19,0
Zydrunas Ilgauskas,31:11,8,11,.727,0,0,nan,2,4,.500,2,3,5,3,1,2,3,3,18,+1,0
Delonte West,27:17,4,6,.667,4,5,.800,0,0,nan,0,4,4,0,0,0,2,4,12,-2,0
Ben Wallace,20:31,2,2,1.000,0,0,nan,0,2,.000,2,6,8,1,0,1,0,1,4,+1,0
Daniel Gibson,32:35,5,12,.417,2,5,.400,2,2,1.000,0,2,2,0,0,0,1,4,14,-7,0
Anderson Varejao,25:21,2,4,.500,0,1,.000,0,1,.000,1,5,6,0,0,0,1,4,4,-16,0
Wally Szczerbiak,21:35,3,7,.429,2,3,.667,4,6,.667,0,1,1,0,1,0,1,0,12,-2,0
J.J. Hickson,4:07,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,2,-6,0
Sasha Pavlovic,3:50,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-2,0
Team Totals,240,36,75,.480,9,22,.409,11,19,.579,7,29,36,21,5,4,17,24,92,nan,0
David West,38:50,10,20,.500,0,0,nan,5,5,1.000,1,4,5,2,0,0,4,4,25,+15,1
Rasual Butler,36:38,4,8,.500,3,5,.600,3,4,.750,1,3,4,3,1,0,1,0,14,+3,1
Chris Paul,35:40,7,13,.538,0,1,.000,10,11,.909,2,1,3,15,1,0,1,0,24,+21,1
Hilton Armstrong,28:55,4,5,.800,0,0,nan,0,0,nan,0,5,5,0,0,0,3,5,8,+9,1
Morris Peterson,20:50,2,7,.286,0,1,.000,1,2,.500,0,4,4,1,0,1,1,2,5,-6,1
James Posey,28:35,5,7,.714,4,5,.800,1,2,.500,0,6,6,2,4,0,1,4,15,+8,1
Devin Brown,17:19,2,5,.400,0,0,nan,3,3,1.000,2,1,3,0,2,0,0,0,7,+7,1
Melvin Ely,17:01,2,5,.400,0,0,nan,2,2,1.000,3,1,4,0,0,1,3,3,6,0,1
Mike James,12:20,0,5,.000,0,1,.000,0,0,nan,0,2,2,2,0,0,0,1,0,-9,1
Julian Wright,3:52,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,0,+12,1
240,36,75,.480,9,22,.409,11,19,.579,7,29,36,21,5,4,17,24,92,nan,240,1
