Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Reggie Jackson,42:31,7,18,.389,1,2,.500,3,4,.750,0,2,2,8,0,0,4,0,18,-10,0
Andre Drummond,39:19,10,13,.769,0,0,nan,0,5,.000,4,5,9,0,0,3,1,3,20,-20,0
Caron Butler,27:05,6,10,.600,6,9,.667,1,2,.500,0,0,0,2,1,0,2,1,19,-19,0
Greg Monroe,25:47,4,9,.444,0,0,nan,3,4,.750,0,3,3,2,1,0,0,2,11,-10,0
Kentavious Caldwell-Pope,24:43,5,9,.556,1,2,.500,2,2,1.000,1,3,4,4,1,0,0,0,13,-15,0
Jodie Meeks,28:44,4,7,.571,1,2,.500,3,3,1.000,0,2,2,0,0,0,0,0,12,+4,0
Anthony Tolliver,25:27,2,7,.286,0,4,.000,0,0,nan,2,5,7,3,0,0,0,1,4,+5,0
Quincy Miller,15:28,0,7,.000,0,5,.000,0,0,nan,1,3,4,1,1,1,0,1,0,+6,0
John Lucas III,5:29,0,2,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-2,0
Shawne Williams,5:27,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+1,0
Tayshaun Prince,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Cartier Martin,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,83,.458,9,25,.360,12,20,.600,8,23,31,21,4,4,7,8,97,nan,0
LeBron James,32:14,7,17,.412,3,4,.750,4,6,.667,3,7,10,11,2,1,1,0,21,+19,1
J.R. Smith,31:20,10,15,.667,8,13,.615,0,0,nan,0,2,2,2,0,1,1,1,28,+9,1
Kevin Love,26:14,3,9,.333,1,6,.167,0,0,nan,0,4,4,0,0,2,1,1,7,+6,1
Timofey Mozgov,24:10,7,15,.467,0,0,nan,2,4,.500,5,8,13,1,0,0,2,4,16,+17,1
Kyrie Irving,17:17,5,7,.714,2,3,.667,0,0,nan,2,1,3,3,1,0,0,1,12,+19,1
Matthew Dellavedova,30:33,1,5,.200,0,1,.000,0,0,nan,0,2,2,5,0,0,0,2,2,-9,1
Iman Shumpert,23:30,2,8,.250,1,3,.333,0,0,nan,1,6,7,3,1,0,3,4,5,+2,1
Tristan Thompson,19:06,2,3,.667,0,0,nan,0,0,nan,1,1,2,0,0,2,0,1,4,-3,1
Kendrick Perkins,14:05,3,3,1.000,0,0,nan,0,2,.000,1,1,2,3,0,1,2,3,6,-7,1
Mike Miller,11:51,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,1,0,0,1,0,+5,1
James Jones,9:40,3,3,1.000,2,2,1.000,0,0,nan,0,0,0,1,0,0,0,1,8,+2,1
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,83,.458,9,25,.360,12,20,.600,8,23,31,21,4,4,7,8,97,nan,240,1
