Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
DeMar DeRozan,31:09,2,8,.250,0,0,nan,10,12,.833,0,3,3,3,2,1,2,2,14,-32,0
Kyle Lowry,29:11,5,12,.417,1,4,.250,2,6,.333,0,3,3,6,1,0,5,3,13,-25,0
DeMarre Carroll,26:33,2,7,.286,0,4,.000,1,1,1.000,0,2,2,2,1,0,1,2,5,-25,0
Bismack Biyombo,21:07,2,3,.667,0,0,nan,3,3,1.000,0,4,4,0,0,1,0,3,7,-21,0
Luis Scola,14:49,3,4,.750,1,2,.500,0,0,nan,0,1,1,3,1,0,0,3,7,-13,0
Terrence Ross,21:27,1,4,.250,0,2,.000,1,2,.500,0,2,2,1,0,0,2,5,3,-13,0
Patrick Patterson,18:33,1,4,.250,1,3,.333,0,0,nan,0,0,0,0,0,0,2,2,3,-24,0
Jonas Valanciunas,18:27,4,4,1.000,0,0,nan,1,2,.500,0,0,0,1,0,0,2,1,9,-17,0
Norman Powell,13:26,3,9,.333,0,0,nan,0,0,nan,1,0,1,1,1,0,0,1,6,-1,0
Delon Wright,12:00,2,3,.667,0,0,nan,2,5,.400,0,1,1,0,2,0,0,0,6,+2,0
Jason Thompson,12:00,1,3,.333,0,0,nan,0,2,.000,3,2,5,1,0,1,0,0,2,+2,0
James Johnson,11:04,0,3,.000,0,1,.000,0,0,nan,0,3,3,1,1,0,1,2,0,-3,0
Cory Joseph,10:14,1,5,.200,0,1,.000,1,2,.500,1,1,2,0,0,0,3,1,3,-20,0
Team Totals,240,27,69,.391,3,17,.176,21,35,.600,5,22,27,19,9,3,18,25,78,nan,0
LeBron James,31:30,10,17,.588,2,4,.500,1,3,.333,0,6,6,8,2,1,2,2,23,+31,1
J.R. Smith,29:07,3,5,.600,1,3,.333,0,0,nan,0,6,6,0,4,0,1,2,7,+34,1
Tristan Thompson,29:04,2,2,1.000,0,0,nan,5,8,.625,5,5,10,0,1,1,0,3,9,+34,1
Kyrie Irving,27:09,9,17,.529,1,2,.500,4,5,.800,2,1,3,3,3,1,1,3,23,+26,1
Kevin Love,23:37,8,10,.800,3,4,.750,6,6,1.000,0,2,2,2,1,2,2,1,25,+31,1
Richard Jefferson,20:02,4,9,.444,1,2,.500,2,2,1.000,0,6,6,1,0,0,1,2,11,+4,1
Channing Frye,13:13,3,4,.750,1,2,.500,0,0,nan,1,2,3,0,0,1,1,4,7,+9,1
Timofey Mozgov,12:22,2,2,1.000,0,0,nan,0,0,nan,1,6,7,1,0,0,2,2,4,-2,1
James Jones,12:00,2,3,.667,1,2,.500,0,0,nan,1,0,1,1,0,0,0,1,5,-2,1
Mo Williams,12:00,0,4,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,4,3,0,-2,1
Iman Shumpert,11:13,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,1,3,0,+14,1
Dahntay Jones,9:27,1,3,.333,0,0,nan,0,0,nan,0,3,3,2,0,0,1,0,2,+2,1
Matthew Dellavedova,9:16,0,0,nan,0,0,nan,0,0,nan,0,0,0,5,0,0,0,0,0,+11,1
240,27,69,.391,3,17,.176,21,35,.600,5,22,27,19,9,3,18,25,78,nan,240,1
