Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,30:50,9,18,.500,1,4,.250,6,6,1.000,0,2,2,7,0,0,4,0,25,+20,0
Kevin Love,30:29,3,8,.375,0,3,.000,2,4,.500,3,3,6,3,3,0,1,1,8,+14,0
Timofey Mozgov,28:56,3,5,.600,0,0,nan,2,2,1.000,1,3,4,2,2,2,0,1,8,+42,0
J.R. Smith,28:33,6,12,.500,3,8,.375,0,0,nan,1,4,5,3,2,1,0,3,15,+11,0
LeBron James,25:07,12,21,.571,3,5,.600,1,3,.333,0,5,5,6,1,0,2,3,28,+30,0
Matthew Dellavedova,23:07,3,6,.500,1,2,.500,1,2,.500,0,2,2,5,0,0,1,2,8,+24,0
Tristan Thompson,22:43,2,5,.400,0,0,nan,2,2,1.000,4,5,9,0,0,0,1,1,6,+12,0
Iman Shumpert,21:59,4,8,.500,3,6,.500,1,2,.500,1,3,4,2,3,1,0,3,12,+21,0
Mike Miller,8:15,0,1,.000,0,1,.000,0,0,nan,0,4,4,0,0,0,1,1,0,+3,0
James Jones,7:57,3,4,.750,3,4,.750,1,2,.500,0,0,0,0,0,0,0,1,10,+3,0
Joe Harris,6:09,1,2,.500,0,0,nan,3,3,1.000,0,1,1,0,0,0,0,1,5,+5,0
Brendan Haywood,5:55,0,0,nan,0,0,nan,2,2,1.000,0,0,0,0,1,0,0,0,2,+5,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,46,90,.511,14,33,.424,21,28,.750,10,32,42,28,12,4,10,17,127,nan,0
John Wall,32:23,8,16,.500,0,2,.000,2,2,1.000,2,3,5,9,1,2,4,2,18,-11,1
Otto Porter,29:42,3,8,.375,1,5,.200,2,2,1.000,0,5,5,1,4,2,0,3,9,-8,1
Paul Pierce,27:57,3,10,.300,0,4,.000,3,3,1.000,1,1,2,2,0,0,3,1,9,-6,1
Marcin Gortat,26:36,4,8,.500,0,0,nan,0,0,nan,3,3,6,0,0,1,2,2,8,-28,1
Nene Hilario,25:15,8,11,.727,0,0,nan,2,2,1.000,1,2,3,2,0,0,1,2,18,-5,1
Martell Webster,20:03,1,5,.200,0,1,.000,2,4,.500,1,2,3,1,0,0,1,1,4,-32,1
Rasual Butler,18:18,1,6,.167,0,4,.000,0,0,nan,0,2,2,2,0,0,0,2,2,-30,1
Kris Humphries,17:48,3,5,.600,0,0,nan,1,1,1.000,3,3,6,2,0,0,0,3,7,-17,1
DeJuan Blair,14:15,4,7,.571,0,0,nan,0,0,nan,1,2,3,0,1,0,2,4,8,-18,1
Drew Gooden,12:06,2,4,.500,0,0,nan,0,0,nan,0,4,4,0,0,2,2,2,4,-8,1
Garrett Temple,9:28,1,4,.250,0,0,nan,0,2,.000,0,4,4,1,0,0,1,1,2,-22,1
Ramon Sessions,6:09,0,2,.000,0,0,nan,0,0,nan,0,0,0,2,1,0,1,0,0,-5,1
Kevin Seraphin,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,46,90,.511,14,33,.424,21,28,.750,10,32,42,28,12,4,10,17,127,nan,240,1
