Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Draymond Green,42:14,2,9,.222,0,4,.000,5,8,.625,1,11,12,4,2,3,3,4,9,+14,0
Harrison Barnes,40:10,5,11,.455,4,5,.800,0,0,nan,3,5,8,2,1,0,0,1,14,+6,0
Stephen Curry,39:39,11,25,.440,7,13,.538,9,10,.900,3,2,5,6,2,0,3,3,38,+10,0
Klay Thompson,39:23,7,14,.500,4,9,.444,7,7,1.000,0,4,4,1,1,1,1,2,25,+10,0
Andrew Bogut,10:01,0,0,nan,0,0,nan,0,0,nan,1,0,1,1,0,1,0,1,0,0,0
Andre Iguodala,37:08,4,12,.333,2,5,.400,0,0,nan,2,4,6,7,1,1,1,3,10,+15,0
Shaun Livingston,18:34,3,8,.375,0,0,nan,2,2,1.000,1,2,3,1,0,0,0,3,8,+2,0
James Michael McAdoo,7:24,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,2,2,+3,0
Anderson Varejao,4:02,0,1,.000,0,0,nan,2,2,1.000,3,0,3,0,0,0,0,2,2,-1,0
Festus Ezeli,1:19,0,0,nan,0,0,nan,0,2,.000,0,0,0,0,0,0,0,1,0,-4,0
Marreese Speights,0:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Leandro Barbosa,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ian Clark,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,81,.407,17,36,.472,25,31,.806,14,29,43,23,7,6,8,22,108,nan,0
LeBron James,45:34,11,21,.524,1,5,.200,2,4,.500,4,9,13,9,2,3,7,4,25,-12,1
J.R. Smith,43:24,3,10,.300,2,8,.250,2,2,1.000,0,2,2,1,0,0,0,5,10,-11,1
Kyrie Irving,43:22,14,28,.500,2,6,.333,4,5,.800,1,3,4,4,3,1,1,2,34,-11,1
Tristan Thompson,28:34,5,7,.714,0,0,nan,0,5,.000,6,1,7,0,0,1,0,3,10,-9,1
Richard Jefferson,24:53,1,2,.500,0,0,nan,1,2,.500,2,4,6,0,0,0,2,6,3,-5,1
Kevin Love,25:00,3,6,.500,1,2,.500,4,6,.667,1,4,5,0,0,1,0,1,11,-4,1
Iman Shumpert,14:37,1,5,.200,0,3,.000,0,0,nan,1,0,1,0,0,0,1,0,2,-1,1
Channing Frye,9:45,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,0,-2,1
Matthew Dellavedova,4:43,0,1,.000,0,1,.000,2,2,1.000,1,0,1,1,0,0,0,1,2,0,1
Dahntay Jones,0:08,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Timofey Mozgov,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,33,81,.407,17,36,.472,25,31,.806,14,29,43,23,7,6,8,22,108,nan,240,1
