Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:00,9,18,.500,2,5,.400,2,2,1.000,1,3,4,4,0,0,4,3,22,-31,0
Larry Hughes,33:27,4,13,.308,0,1,.000,0,0,nan,1,0,1,2,0,0,0,3,8,-29,0
Zydrunas Ilgauskas,24:49,5,14,.357,0,0,nan,4,6,.667,3,2,5,1,1,0,1,1,14,-16,0
Eric Snow,22:33,3,3,1.000,0,0,nan,0,0,nan,0,0,0,2,0,0,1,3,6,-17,0
Drew Gooden,20:43,2,7,.286,0,0,nan,0,0,nan,4,3,7,1,0,0,1,1,4,-15,0
Ronald Murray,25:27,0,7,.000,0,1,.000,3,4,.750,1,3,4,4,0,0,1,3,3,-10,0
Anderson Varejao,21:00,4,5,.800,0,0,nan,3,3,1.000,2,6,8,0,1,1,0,2,11,-7,0
Damon Jones,18:25,0,2,.000,0,1,.000,3,3,1.000,0,1,1,0,0,0,1,0,3,-3,0
Donyell Marshall,17:41,4,6,.667,0,0,nan,0,0,nan,2,1,3,0,0,2,0,0,8,-17,0
Alan Henderson,8:50,0,2,.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,0,0,+5,0
Ira Newble,8:49,3,3,1.000,1,1,1.000,0,0,nan,1,0,1,0,1,0,1,1,7,+5,0
Sasha Pavlovic,2:16,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,0,0
Team Totals,240,34,82,.415,3,10,.300,15,18,.833,16,21,37,14,3,3,10,17,86,nan,0
Ben Wallace,37:13,1,4,.250,0,0,nan,0,2,.000,3,8,11,2,0,4,0,0,2,+38,1
Richard Hamilton,33:48,9,18,.500,0,1,.000,2,2,1.000,0,3,3,3,2,0,2,2,20,+33,1
Tayshaun Prince,32:07,8,16,.500,4,4,1.000,4,6,.667,3,0,3,2,0,1,1,3,24,+29,1
Chauncey Billups,30:34,3,5,.600,2,2,1.000,6,6,1.000,0,2,2,10,2,1,1,2,14,+27,1
Rasheed Wallace,22:20,4,8,.500,2,2,1.000,0,0,nan,1,6,7,1,0,0,1,2,10,+8,1
Antonio McDyess,22:23,5,7,.714,0,0,nan,2,2,1.000,2,2,4,1,0,3,0,2,12,+28,1
Lindsey Hunter,17:26,4,7,.571,4,7,.571,0,0,nan,0,1,1,2,0,0,0,1,12,0,1
Tony Delk,14:12,2,5,.400,1,3,.333,0,0,nan,0,1,1,2,0,0,0,2,5,-6,1
Maurice Evans,8:51,3,4,.750,1,2,.500,0,0,nan,2,1,3,0,0,0,0,0,7,+8,1
Kelvin Cato,7:02,2,3,.667,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,4,-10,1
Carlos Delfino,7:02,1,1,1.000,1,1,1.000,0,0,nan,0,1,1,0,0,0,3,0,3,-10,1
Dale Davis,7:02,0,3,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,2,4,0,-10,1
240,34,82,.415,3,10,.300,15,18,.833,16,21,37,14,3,3,10,17,86,nan,240,1
