Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:01,12,26,.462,2,7,.286,8,9,.889,3,5,8,7,2,0,1,2,34,+9,0
Kevin Love,37:32,8,18,.444,6,11,.545,6,6,1.000,2,12,14,0,0,0,2,2,28,+2,0
Kyrie Irving,36:53,9,18,.500,2,6,.333,4,4,1.000,1,1,2,7,0,0,6,4,24,+1,0
Tristan Thompson,28:56,3,5,.600,0,0,nan,0,2,.000,4,10,14,1,0,2,1,1,6,+7,0
J.R. Smith,10:16,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,1,0,1,0,2,+5,0
DeAndre Liggins,21:06,1,2,.500,1,1,1.000,2,4,.500,2,3,5,1,0,0,1,3,5,+12,0
Iman Shumpert,20:28,1,1,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,5,2,-12,0
Channing Frye,19:04,3,7,.429,2,5,.400,2,2,1.000,1,4,5,2,0,0,1,1,10,-3,0
Richard Jefferson,16:27,2,3,.667,1,1,1.000,0,0,nan,0,0,0,1,1,1,1,3,5,-3,0
Mike Dunleavy,7:18,0,2,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+2,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,40,84,.476,14,32,.438,22,27,.815,13,35,48,21,4,3,14,21,116,nan,0
Kyle Lowry,40:16,7,14,.500,4,9,.444,6,7,.857,1,2,3,9,1,0,2,2,24,-5,1
DeMar DeRozan,38:32,12,23,.522,0,2,.000,7,7,1.000,0,4,4,5,3,0,1,3,31,-5,1
DeMarre Carroll,33:29,3,10,.300,1,6,.167,1,2,.500,0,0,0,3,1,0,1,4,8,-11,1
Jonas Valanciunas,25:21,1,8,.125,0,0,nan,2,2,1.000,3,7,10,1,0,0,0,1,4,-16,1
Pascal Siakam,18:13,3,6,.500,0,0,nan,0,0,nan,1,1,2,1,1,0,0,1,6,-21,1
Patrick Patterson,29:47,3,12,.250,3,7,.429,3,4,.750,3,6,9,0,0,0,2,3,12,+17,1
Terrence Ross,22:29,4,9,.444,4,7,.571,2,2,1.000,1,0,1,1,0,4,0,4,14,+11,1
Lucas Nogueira,14:41,2,2,1.000,0,0,nan,2,3,.667,1,2,3,0,1,1,1,0,6,+8,1
Cory Joseph,12:42,3,4,.750,1,1,1.000,0,0,nan,0,0,0,2,1,0,0,3,7,+1,1
Norman Powell,4:30,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,+1,1
Jakob Poeltl,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Bruno Caboclo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Fred VanVleet,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,40,84,.476,14,32,.438,22,27,.815,13,35,48,21,4,3,14,21,116,nan,240,1
