Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ray Allen,44:18,6,12,.500,5,10,.500,1,1,1.000,0,3,3,2,2,0,0,1,18,-4,0
Kevin Garnett,38:11,6,13,.462,0,0,nan,3,8,.375,1,10,11,3,2,1,3,4,15,-8,0
Paul Pierce,35:00,5,12,.417,1,3,.333,1,1,1.000,0,3,3,4,0,0,4,5,12,-15,0
Rajon Rondo,30:15,3,5,.600,0,0,nan,0,0,nan,0,2,2,3,1,0,2,2,6,+3,0
Jermaine O'Neal,16:33,1,3,.333,0,0,nan,1,1,1.000,1,1,2,0,0,2,2,3,3,+4,0
Jeff Green,23:59,3,5,.600,1,1,1.000,2,2,1.000,1,2,3,1,0,0,2,1,9,-3,0
Delonte West,19:52,4,9,.444,0,1,.000,2,2,1.000,0,2,2,0,0,0,3,3,10,-14,0
Glen Davis,16:16,2,5,.400,0,0,nan,2,2,1.000,1,1,2,2,0,0,1,2,6,-3,0
Nenad Krstic,15:36,3,3,1.000,0,0,nan,2,3,.667,0,2,2,0,0,2,0,4,8,-10,0
Team Totals,240,33,67,.493,7,15,.467,14,20,.700,4,26,30,15,5,5,17,25,87,nan,0
LeBron James,45:43,11,20,.550,5,7,.714,6,9,.667,2,5,7,4,1,1,5,1,33,+14,1
Dwyane Wade,43:13,13,19,.684,0,1,.000,8,15,.533,2,8,10,5,4,0,3,3,34,+8,1
Chris Bosh,40:25,4,9,.444,0,0,nan,6,6,1.000,2,9,11,2,0,1,0,3,14,+14,1
Joel Anthony,23:55,0,3,.000,0,0,nan,1,2,.500,1,5,6,0,0,1,0,5,1,+5,1
Mike Bibby,19:34,1,3,.333,1,3,.333,0,0,nan,0,0,0,1,1,0,0,0,3,-4,1
Mario Chalmers,23:37,1,6,.167,0,4,.000,0,0,nan,0,0,0,1,0,0,0,3,2,0,1
James Jones,21:02,1,4,.250,1,3,.333,0,0,nan,0,0,0,0,1,0,0,1,3,+10,1
Juwan Howard,19:23,0,2,.000,0,0,nan,5,6,.833,0,3,3,0,0,0,1,3,5,-2,1
Mike Miller,3:08,1,3,.333,0,1,.000,0,0,nan,1,0,1,0,0,0,0,0,2,+5,1
240,33,67,.493,7,15,.467,14,20,.700,4,26,30,15,5,5,17,25,87,nan,240,1
