Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Michael Kidd-Gilchrist,41:15,4,13,.308,0,0,nan,3,3,1.000,2,8,10,2,1,1,0,5,11,-1,0
Nicolas Batum,33:07,5,12,.417,1,5,.200,4,5,.800,1,8,9,7,2,1,1,1,15,-2,0
Kemba Walker,31:52,8,20,.400,4,8,.500,1,1,1.000,0,2,2,4,1,0,0,1,21,-1,0
Marvin Williams,25:34,6,14,.429,3,9,.333,1,1,1.000,1,5,6,2,0,0,0,2,16,+6,0
Cody Zeller,14:02,0,4,.000,0,0,nan,0,0,nan,2,2,4,1,0,0,1,4,0,+4,0
Frank Kaminsky,23:07,1,6,.167,0,3,.000,1,2,.500,0,5,5,0,0,0,1,0,3,-13,0
Marco Belinelli,20:47,3,7,.429,3,4,.750,0,0,nan,0,1,1,1,1,0,0,1,9,-11,0
Spencer Hawes,20:07,3,7,.429,0,0,nan,0,0,nan,2,3,5,2,1,1,1,3,6,-8,0
Ramon Sessions,16:59,3,7,.429,0,0,nan,0,0,nan,0,0,0,4,1,0,1,0,6,-6,0
Roy Hibbert,13:10,3,5,.600,0,0,nan,0,0,nan,2,1,3,0,0,0,0,2,6,-3,0
Brian Roberts,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Christian Wood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Treveon Graham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,95,.379,11,29,.379,10,12,.833,10,35,45,23,7,3,5,19,93,nan,0
LeBron James,38:42,8,21,.381,2,5,.400,1,2,.500,0,8,8,8,1,1,3,0,19,+12,1
Tristan Thompson,29:41,1,2,.500,0,0,nan,2,6,.333,3,9,12,0,0,2,0,1,4,-10,1
Kyrie Irving,26:36,8,17,.471,1,5,.200,2,2,1.000,2,1,3,4,1,0,0,2,19,-5,1
Kevin Love,26:03,6,10,.600,2,3,.667,3,4,.750,4,7,11,4,1,0,1,3,17,+2,1
Mike Dunleavy,16:45,1,6,.167,0,3,.000,0,0,nan,0,3,3,0,0,1,0,3,2,-2,1
Iman Shumpert,32:23,6,9,.667,3,5,.600,0,0,nan,1,2,3,2,0,1,3,0,15,+7,1
Richard Jefferson,26:00,1,5,.200,0,3,.000,0,1,.000,2,6,8,2,0,0,1,0,2,+12,1
Channing Frye,24:44,7,15,.467,6,12,.500,0,0,nan,0,3,3,0,0,3,1,3,20,+10,1
Jordan McRae,13:37,1,4,.250,0,2,.000,0,0,nan,0,2,2,3,0,0,0,1,2,+8,1
Kay Felder,5:29,0,3,.000,0,0,nan,0,0,nan,0,0,0,2,0,0,0,0,0,+1,1
DeAndre Liggins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,36,95,.379,11,29,.379,10,12,.833,10,35,45,23,7,3,5,19,93,nan,240,1
