Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
J.R. Smith,39:02,5,12,.417,5,8,.625,0,0,nan,0,3,3,1,0,0,1,3,15,+14,0
Kevin Love,37:39,9,18,.500,0,4,.000,11,12,.917,3,8,11,4,0,0,0,0,29,+24,0
LeBron James,37:30,11,22,.500,2,5,.400,1,1,1.000,3,4,7,11,3,0,5,3,25,+22,0
Tristan Thompson,35:57,4,6,.667,0,0,nan,6,8,.750,5,9,14,1,0,1,0,2,14,+19,0
Kyrie Irving,9:16,1,5,.200,0,1,.000,0,0,nan,0,1,1,1,0,0,0,1,2,-3,0
Matthew Dellavedova,29:07,1,3,.333,0,1,.000,0,0,nan,0,1,1,7,0,0,3,2,2,+10,0
Richard Jefferson,25:28,4,5,.800,3,4,.750,4,4,1.000,0,6,6,0,1,0,0,3,15,+16,0
Timofey Mozgov,17:37,5,7,.714,0,0,nan,1,2,.500,2,3,5,0,0,0,3,5,11,+4,0
James Jones,5:46,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,+7,0
Sasha Kaun,2:39,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,+2,0
Iman Shumpert,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,80,.513,10,23,.435,23,27,.852,13,36,49,25,4,1,12,21,115,nan,0
Kevin Durant,33:21,10,21,.476,4,8,.500,2,3,.667,1,4,5,3,0,3,3,4,26,-17,1
Russell Westbrook,33:04,7,15,.467,1,3,.333,5,6,.833,3,6,9,11,1,0,1,3,20,-16,1
Dion Waiters,32:30,1,8,.125,0,3,.000,2,2,1.000,1,2,3,2,1,0,1,2,4,-14,1
Serge Ibaka,30:39,6,14,.429,0,2,.000,0,1,.000,2,1,3,1,2,2,0,3,12,-17,1
Steven Adams,28:27,4,5,.800,0,0,nan,1,1,1.000,4,5,9,1,1,2,2,4,9,-2,1
Enes Kanter,18:03,2,5,.400,0,0,nan,1,2,.500,1,3,4,0,1,0,1,2,5,-19,1
Nick Collison,16:12,2,3,.667,0,0,nan,0,0,nan,1,2,3,0,0,0,0,2,4,-6,1
Randy Foye,13:50,1,5,.200,0,1,.000,0,0,nan,0,0,0,1,0,0,0,3,2,-16,1
Anthony Morrow,13:36,2,8,.250,0,2,.000,0,0,nan,1,0,1,0,0,0,0,0,4,-2,1
Cameron Payne,9:46,2,5,.400,0,1,.000,2,2,1.000,0,1,1,1,2,0,1,0,6,-3,1
Kyle Singler,7:53,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,1,0,1,0,0,-1,1
Mitch McGary,2:39,0,0,nan,0,0,nan,0,2,.000,0,1,1,1,0,0,0,0,0,-2,1
Andre Roberson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,80,.513,10,23,.435,23,27,.852,13,36,49,25,4,1,12,21,115,nan,240,1
