Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:39,10,21,.476,2,4,.500,12,14,.857,1,9,10,7,3,0,7,1,34,+7,0
Dwyane Wade,37:13,9,15,.600,0,2,.000,3,3,1.000,1,4,5,6,1,3,3,1,21,+18,0
Mike Bibby,30:56,4,8,.500,1,3,.333,1,3,.333,0,1,1,2,0,0,2,1,10,+6,0
Chris Bosh,30:35,7,10,.700,0,0,nan,1,1,1.000,2,7,9,2,0,0,3,5,15,+17,0
Zydrunas Ilgauskas,21:42,1,3,.333,0,0,nan,2,2,1.000,1,1,2,1,0,0,0,4,4,+6,0
Joel Anthony,22:35,2,2,1.000,0,0,nan,0,0,nan,2,6,8,0,0,0,0,4,4,-8,0
James Jones,21:28,2,5,.400,2,5,.400,1,1,1.000,1,0,1,0,0,0,1,0,7,-1,0
Mario Chalmers,17:19,1,2,.500,1,2,.500,0,0,nan,1,0,1,5,1,0,1,1,3,+4,0
Mike Miller,12:15,0,2,.000,0,1,.000,0,0,nan,1,0,1,1,0,0,0,2,0,-4,0
Juwan Howard,3:18,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-5,0
Team Totals,240,36,69,.522,6,17,.353,20,24,.833,10,28,38,24,5,3,17,19,98,nan,0
Joe Johnson,26:20,3,10,.300,0,0,nan,4,4,1.000,0,3,3,5,0,0,1,1,10,-5,1
Josh Smith,23:54,8,13,.615,1,1,1.000,0,3,.000,5,1,6,3,1,0,2,5,17,-2,1
Al Horford,23:05,3,6,.500,0,0,nan,1,2,.500,2,4,6,1,1,1,0,0,7,-10,1
Marvin Williams,18:48,5,8,.625,1,2,.500,0,0,nan,1,1,2,2,1,0,0,2,11,-11,1
Kirk Hinrich,16:56,0,6,.000,0,2,.000,1,1,1.000,0,0,0,3,1,0,2,1,1,-12,1
Zaza Pachulia,32:10,3,4,.750,0,0,nan,3,6,.500,2,3,5,2,1,0,1,3,9,-1,1
Jamal Crawford,31:04,5,12,.417,2,6,.333,1,1,1.000,0,1,1,4,0,0,3,2,13,+4,1
Josh Powell,23:02,2,6,.333,0,0,nan,0,0,nan,3,0,3,1,1,0,2,4,4,+5,1
Damien Wilkins,23:01,3,7,.429,0,0,nan,2,4,.500,1,4,5,1,2,0,0,2,8,-5,1
Jeff Teague,21:40,5,11,.455,0,1,.000,0,0,nan,1,3,4,3,3,0,2,1,10,-3,1
240,36,69,.522,6,17,.353,20,24,.833,10,28,38,24,5,3,17,19,98,nan,240,1
