Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ray Allen,39:00,11,22,.500,3,5,.600,6,6,1.000,2,3,5,3,0,0,1,0,31,+12,0
Rashard Lewis,36:00,7,15,.467,2,3,.667,4,6,.667,2,2,4,3,1,0,2,3,20,0,0
Luke Ridnour,35:00,3,5,.600,0,1,.000,3,7,.429,1,1,2,5,1,0,1,3,9,-1,0
Reggie Evans,20:00,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,0,1,2,3,2,-2,0
Jerome James,17:00,2,4,.500,0,0,nan,0,2,.000,0,2,2,0,1,0,0,4,4,-6,0
Vladimir Radmanovic,33:00,7,12,.583,5,8,.625,0,0,nan,1,6,7,2,2,1,2,3,19,+25,0
Nick Collison,25:00,2,5,.400,0,0,nan,2,2,1.000,1,5,6,1,1,1,2,1,6,+23,0
Antonio Daniels,17:00,2,5,.400,0,0,nan,0,0,nan,0,1,1,2,0,0,0,0,4,+18,0
Danny Fortson,16:00,1,2,.500,0,0,nan,6,6,1.000,3,4,7,0,0,0,0,5,8,+16,0
Robert Swift,2:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,0,0
Team Totals,240,36,72,.500,10,17,.588,21,29,.724,10,26,36,17,6,3,10,23,103,nan,0
LeBron James,41:00,11,20,.550,5,7,.714,5,8,.625,0,5,5,5,0,0,4,2,32,-7,1
Jeff McInnis,38:00,7,14,.500,1,2,.500,1,1,1.000,1,1,2,7,0,0,3,5,16,-10,1
Zydrunas Ilgauskas,31:00,5,7,.714,0,0,nan,7,9,.778,2,4,6,2,1,2,4,3,17,-5,1
Ira Newble,26:00,1,7,.143,0,1,.000,1,2,.500,1,2,3,2,2,0,0,0,3,+5,1
Drew Gooden,24:00,5,10,.500,0,0,nan,0,0,nan,3,2,5,1,0,1,1,3,10,-2,1
Jiri Welsch,24:00,1,6,.167,0,1,.000,0,0,nan,1,2,3,1,0,0,1,3,2,-19,1
Eric Snow,23:00,0,2,.000,0,0,nan,0,0,nan,1,1,2,2,0,1,2,5,0,-11,1
Robert Traylor,18:00,2,6,.333,0,0,nan,0,2,.000,2,2,4,0,0,1,0,3,4,-19,1
DeSagana Diop,9:00,0,1,.000,0,0,nan,0,2,.000,1,1,2,0,0,2,0,2,0,-10,1
Sasha Pavlovic,6:00,0,1,.000,0,0,nan,2,2,1.000,1,0,1,0,0,0,1,1,2,-7,1
240,36,72,.500,10,17,.588,21,29,.724,10,26,36,17,6,3,10,23,103,nan,240,1
