Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:08,16,32,.500,1,5,.200,8,12,.667,3,6,9,4,2,0,5,4,41,-3,0
Larry Hughes,33:38,7,13,.538,2,4,.500,0,0,nan,0,4,4,4,2,2,3,5,16,+2,0
Drew Gooden,31:48,0,4,.000,0,0,nan,1,2,.500,1,8,9,1,0,0,0,4,1,-2,0
Zydrunas Ilgauskas,29:17,6,15,.400,0,0,nan,4,6,.667,6,5,11,3,0,0,1,6,16,-4,0
Ira Newble,15:56,2,3,.667,0,1,.000,0,0,nan,0,3,3,3,2,0,0,1,4,0,0
Daniel Gibson,30:47,3,8,.375,1,5,.200,3,3,1.000,2,0,2,1,1,0,0,5,10,+4,0
Damon Jones,19:51,2,5,.400,2,5,.400,0,0,nan,0,2,2,1,0,0,1,0,6,+3,0
Devin Brown,18:34,1,2,.500,0,1,.000,0,0,nan,0,1,1,1,0,0,0,2,2,+3,0
Anderson Varejao,16:02,1,4,.250,0,0,nan,0,0,nan,0,4,4,0,0,1,1,0,2,+12,0
Team Totals,240,38,86,.442,6,21,.286,16,23,.696,12,33,45,18,7,3,11,27,98,nan,0
Kobe Bryant,43:01,10,21,.476,0,1,.000,13,18,.722,2,10,12,6,0,1,3,3,33,+8,1
Lamar Odom,38:37,5,9,.556,0,1,.000,4,6,.667,1,8,9,4,0,1,3,4,14,-3,1
Luke Walton,33:11,4,8,.500,0,1,.000,1,2,.500,1,4,5,5,4,0,1,0,9,+2,1
Derek Fisher,30:43,3,11,.273,0,5,.000,2,2,1.000,0,3,3,1,0,0,1,2,8,-5,1
Kwame Brown,30:24,3,5,.600,0,0,nan,0,3,.000,2,4,6,2,0,1,0,4,6,+6,1
Jordan Farmar,22:16,3,5,.600,2,2,1.000,0,0,nan,1,3,4,2,1,0,3,1,8,-9,1
Sasha Vujacic,18:44,4,5,.800,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,1,9,+2,1
Ronny Turiaf,18:25,2,6,.333,0,0,nan,4,6,.667,2,1,3,0,0,1,0,2,8,-12,1
Vladimir Radmanovic,4:39,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,1,1,0,-4,1
240,38,86,.442,6,21,.286,16,23,.696,12,33,45,18,7,3,11,27,98,nan,240,1
