Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Mo Williams,44:53,8,17,.471,2,7,.286,3,5,.600,1,8,9,7,1,0,6,2,21,-13,0
Michael Redd,37:31,5,16,.313,0,3,.000,14,14,1.000,0,1,1,2,0,0,2,2,24,-17,0
Andrew Bogut,33:18,5,14,.357,0,0,nan,2,2,1.000,5,7,12,0,1,0,2,3,12,-23,0
Charlie Bell,33:03,1,7,.143,0,3,.000,0,0,nan,0,0,0,1,0,0,0,3,2,-14,0
Brian Skinner,8:59,1,1,1.000,0,0,nan,2,2,1.000,0,0,0,0,0,1,0,3,4,-13,0
Ruben Patterson,36:27,6,13,.462,0,0,nan,5,10,.500,8,2,10,4,1,0,4,5,17,+9,0
Charlie Villanueva,28:36,7,12,.583,0,0,nan,1,1,1.000,4,5,9,0,0,0,4,5,15,0,0
Dan Gadzuric,13:09,0,1,.000,0,0,nan,2,2,1.000,0,2,2,0,2,0,1,3,2,+13,0
Ersan Ilyasova,1:01,1,2,.500,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,+2,0
Chris McCray,1:01,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
David Noel,1:01,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Damir Markota,1:01,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Team Totals,240,34,84,.405,2,14,.143,29,36,.806,19,25,44,14,5,1,19,26,99,nan,0
LeBron James,44:01,11,21,.524,2,6,.333,8,13,.615,1,3,4,5,1,1,3,5,32,+11,1
Eric Snow,39:16,0,2,.000,0,0,nan,0,0,nan,1,2,3,10,1,2,3,4,0,+15,1
Larry Hughes,34:55,10,17,.588,2,3,.667,4,7,.571,1,2,3,4,0,0,3,4,26,+25,1
Drew Gooden,30:17,7,18,.389,0,0,nan,0,0,nan,4,6,10,0,1,1,1,5,14,+2,1
Zydrunas Ilgauskas,22:04,3,4,.750,0,0,nan,2,4,.500,2,5,7,3,0,2,1,5,8,+18,1
Donyell Marshall,37:29,11,15,.733,7,10,.700,0,1,.000,4,6,10,2,3,1,3,1,29,+1,1
Damon Jones,13:05,0,5,.000,0,3,.000,0,0,nan,0,0,0,1,0,0,2,0,0,-15,1
Daniel Gibson,12:43,0,2,.000,0,0,nan,0,0,nan,1,1,2,1,2,0,1,1,0,-6,1
Dwayne Jones,6:10,0,0,nan,0,0,nan,0,2,.000,0,1,1,0,0,0,0,1,0,-1,1
240,34,84,.405,2,14,.143,29,36,.806,19,25,44,14,5,1,19,26,99,nan,240,1
