Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Gary Harris,34:19,4,12,.333,1,6,.167,2,2,1.000,0,2,2,1,2,0,0,2,11,-45,0
Darrell Arthur,26:55,1,4,.250,0,1,.000,2,4,.500,2,3,5,3,0,0,1,3,4,-14,0
Emmanuel Mudiay,26:27,1,11,.091,1,3,.333,2,2,1.000,1,2,3,3,1,0,2,1,5,-26,0
Nikola Jokic,22:36,4,12,.333,0,1,.000,3,3,1.000,1,3,4,3,3,0,2,2,11,-24,0
JaKarr Sampson,10:09,1,3,.333,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,2,-17,0
Will Barton,25:42,9,12,.750,4,5,.800,5,6,.833,1,3,4,1,2,0,4,2,27,-3,0
Jusuf Nurkic,25:40,5,7,.714,0,0,nan,1,4,.250,2,5,7,3,1,3,4,3,11,-13,0
D.J. Augustin,24:43,3,10,.300,1,2,.500,1,1,1.000,0,2,2,5,1,0,1,0,8,-6,0
Axel Toupane,19:36,0,1,.000,0,1,.000,0,0,nan,1,2,3,0,0,1,0,2,0,-13,0
Joffrey Lauvergne,18:35,3,7,.429,0,1,.000,3,3,1.000,1,3,4,0,0,0,1,0,9,+1,0
Mike Miller,5:18,1,2,.500,1,2,.500,0,0,nan,0,0,0,0,0,0,1,0,3,-5,0
Kenneth Faried,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jameer Nelson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,81,.395,8,22,.364,19,25,.760,10,25,35,19,10,4,16,16,91,nan,0
LeBron James,33:26,12,19,.632,1,2,.500,8,11,.727,3,8,11,11,0,0,3,2,33,+38,1
J.R. Smith,28:47,6,12,.500,3,6,.500,0,0,nan,1,3,4,5,4,0,1,3,15,+21,1
Channing Frye,25:06,5,9,.556,3,7,.429,1,2,.500,0,3,3,2,0,1,0,2,14,+20,1
Kyrie Irving,23:56,4,12,.333,0,1,.000,0,0,nan,1,1,2,3,0,0,2,1,8,+6,1
Timofey Mozgov,21:12,3,4,.750,0,0,nan,3,3,1.000,2,2,4,0,2,0,2,1,9,+26,1
Iman Shumpert,23:08,2,4,.500,1,2,.500,0,0,nan,0,4,4,4,1,1,1,3,5,+10,1
Matthew Dellavedova,22:31,3,7,.429,3,5,.600,1,1,1.000,0,3,3,7,0,0,0,2,10,+20,1
Richard Jefferson,21:33,4,9,.444,1,5,.200,0,0,nan,0,2,2,2,0,0,2,2,9,+2,1
Tristan Thompson,21:30,4,5,.800,0,0,nan,0,0,nan,1,6,7,1,2,1,0,3,8,+2,1
James Jones,8:15,2,2,1.000,2,2,1.000,0,0,nan,0,1,1,0,0,1,0,0,6,+10,1
Sasha Kaun,5:18,2,2,1.000,0,0,nan,0,0,nan,0,2,2,1,1,0,0,0,4,+5,1
Jordan McRae,5:18,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,2,0,0,1,0,3,+5,1
Kevin Love,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,81,.395,8,22,.364,19,25,.760,10,25,35,19,10,4,16,16,91,nan,240,1
