Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:28,10,21,.476,0,2,.000,2,3,.667,1,6,7,7,1,0,4,2,22,+1,0
Dwyane Wade,42:22,6,17,.353,1,2,.500,3,5,.600,3,2,5,4,0,0,6,3,16,-1,0
Chris Bosh,41:11,8,11,.727,0,0,nan,8,10,.800,2,8,10,2,1,1,2,3,24,+3,0
Zydrunas Ilgauskas,20:31,4,10,.400,0,0,nan,1,1,1.000,1,0,1,1,0,2,0,3,9,-3,0
Mario Chalmers,12:55,1,3,.333,1,2,.500,0,0,nan,0,4,4,2,0,0,1,2,3,0,0
Mike Miller,24:33,1,5,.200,1,5,.200,2,3,.667,0,9,9,1,0,0,1,2,5,-11,0
Eddie House,21:07,1,6,.167,0,4,.000,0,0,nan,0,3,3,0,1,0,1,2,2,+1,0
Joel Anthony,21:02,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,2,0,+5,0
James Jones,6:49,0,1,.000,0,1,.000,1,1,1.000,0,0,0,0,0,0,0,2,1,-6,0
Erick Dampier,6:02,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-4,0
Team Totals,240,31,74,.419,3,16,.188,17,23,.739,9,32,41,17,3,3,15,21,82,nan,0
Rajon Rondo,43:06,5,10,.500,0,0,nan,1,5,.200,3,7,10,10,0,0,1,4,11,-1,1
Ray Allen,42:45,5,14,.357,2,6,.333,1,1,1.000,0,5,5,1,1,0,0,3,13,-2,1
Paul Pierce,39:35,0,10,.000,0,5,.000,1,2,.500,0,5,5,3,1,0,3,3,1,+4,1
Kevin Garnett,35:39,6,12,.500,0,0,nan,7,7,1.000,1,6,7,3,0,1,1,5,19,-3,1
Kendrick Perkins,30:33,4,8,.500,0,0,nan,7,9,.778,2,4,6,0,0,0,4,3,15,+11,1
Glen Davis,29:39,6,11,.545,0,0,nan,4,4,1.000,2,2,4,2,2,0,1,3,16,-2,1
Von Wafer,13:49,4,5,.800,2,3,.667,0,0,nan,1,1,2,0,2,0,2,0,10,+4,1
Nate Robinson,4:45,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,1,1,0,+4,1
Avery Bradley,0:09,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,31,74,.419,3,16,.188,17,23,.739,9,32,41,17,3,3,15,21,82,nan,240,1
