Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Timothe Luwawu-Cabarrot,42:50,7,15,.467,1,8,.125,4,5,.800,0,4,4,0,1,0,1,3,19,-13,0
Richaun Holmes,35:44,7,9,.778,2,2,1.000,3,5,.600,1,7,8,2,2,0,4,2,19,-21,0
Justin Anderson,31:15,4,8,.500,2,4,.500,2,2,1.000,3,6,9,3,0,1,2,3,12,-2,0
T.J. McConnell,28:07,4,9,.444,0,0,nan,2,2,1.000,0,3,3,7,2,0,1,3,10,-11,0
Dario Saric,25:30,3,12,.250,1,7,.143,1,2,.500,0,4,4,4,0,0,4,4,8,-13,0
Nik Stauskas,27:36,4,10,.400,1,5,.200,0,0,nan,0,4,4,6,1,0,2,3,9,-4,0
Shawn Long,21:41,7,10,.700,2,3,.667,0,0,nan,3,1,4,0,1,1,2,1,16,+5,0
Gerald Henderson,19:23,3,7,.429,1,3,.333,0,0,nan,0,4,4,3,0,0,0,1,7,-18,0
Tiago Splitter,7:54,1,2,.500,1,1,1.000,2,3,.667,0,2,2,1,0,0,1,1,5,-8,0
Jahlil Okafor,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Robert Covington,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Sergio Rodriguez,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,40,82,.488,11,33,.333,14,19,.737,7,35,42,26,7,2,17,21,105,nan,0
Kyrie Irving,30:50,11,16,.688,1,1,1.000,1,1,1.000,0,1,1,9,2,0,1,2,24,+17,1
LeBron James,29:56,14,22,.636,3,7,.429,3,6,.500,2,7,9,6,0,0,2,2,34,+31,1
Kevin Love,29:44,6,14,.429,2,5,.400,4,5,.800,1,9,10,3,3,0,3,2,18,+15,1
Tristan Thompson,29:24,3,7,.429,0,0,nan,1,2,.500,7,4,11,0,0,1,0,1,7,+17,1
J.R. Smith,26:13,5,9,.556,4,7,.571,0,0,nan,1,3,4,1,1,1,0,1,14,+17,1
Iman Shumpert,26:12,1,5,.200,0,2,.000,0,0,nan,1,3,4,3,0,1,0,2,2,0,1
DeAndre Liggins,17:47,0,1,.000,0,1,.000,0,2,.000,1,5,6,1,2,0,0,1,0,0,1
Deron Williams,17:23,3,8,.375,0,2,.000,0,0,nan,0,1,1,6,0,0,0,4,6,+2,1
Channing Frye,16:11,5,8,.625,2,2,1.000,0,0,nan,0,1,1,0,0,0,1,0,12,+6,1
Derrick Williams,10:32,2,3,.667,1,2,.500,0,0,nan,0,2,2,0,0,0,1,1,5,-12,1
Kay Felder,2:54,0,2,.000,0,0,nan,0,0,nan,0,0,0,1,0,1,0,0,0,-4,1
James Jones,2:54,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
Richard Jefferson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,40,82,.488,11,33,.333,14,19,.737,7,35,42,26,7,2,17,21,105,nan,240,1
