Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:04,16,29,.552,8,11,.727,15,22,.682,1,4,5,9,0,0,6,3,55,+13,0
Mo Williams,36:52,8,17,.471,3,6,.500,4,4,1.000,0,0,0,6,4,0,4,3,23,+14,0
Tarence Kinsey,27:26,2,5,.400,1,3,.333,2,2,1.000,1,1,2,0,0,0,1,3,7,+8,0
Zydrunas Ilgauskas,26:52,5,8,.625,1,3,.333,0,0,nan,1,5,6,0,1,0,2,4,11,+19,0
Ben Wallace,23:56,0,0,nan,0,0,nan,0,0,nan,1,5,6,0,0,1,2,0,0,+9,0
Daniel Gibson,29:48,0,3,.000,0,2,.000,0,0,nan,2,1,3,2,0,0,1,4,0,-3,0
Anderson Varejao,21:14,2,4,.500,0,0,nan,1,2,.500,4,3,7,0,0,0,1,5,5,-3,0
Wally Szczerbiak,20:28,3,7,.429,0,1,.000,0,0,nan,1,0,1,0,0,0,0,5,6,-12,0
J.J. Hickson,11:10,2,2,1.000,0,0,nan,0,0,nan,0,3,3,0,0,0,1,2,4,-1,0
Darnell Jackson,2:10,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-4,0
Team Totals,240,38,75,.507,13,26,.500,22,30,.733,11,22,33,17,5,1,18,30,111,nan,0
Charlie Villanueva,37:12,10,22,.455,1,5,.200,5,8,.625,4,9,13,6,0,1,2,4,26,0,1
Luc Mbah a Moute,28:51,2,5,.400,0,0,nan,0,1,.000,2,4,6,0,3,0,2,2,4,-13,1
Francisco Elson,27:55,5,7,.714,0,0,nan,0,0,nan,2,4,6,1,1,1,3,6,10,-23,1
Richard Jefferson,26:47,6,13,.462,1,4,.250,4,6,.667,1,3,4,3,0,0,3,5,17,-12,1
Ramon Sessions,22:00,5,6,.833,0,0,nan,2,4,.500,1,1,2,2,1,0,3,2,12,-11,1
Luke Ridnour,33:25,1,5,.200,0,0,nan,5,5,1.000,0,1,1,6,0,0,1,1,7,+6,1
Charlie Bell,22:29,4,7,.571,4,5,.800,3,4,.750,1,0,1,3,0,0,2,6,15,-8,1
Keith Bogans,21:16,3,7,.429,2,4,.500,2,2,1.000,3,1,4,2,1,0,2,2,10,+6,1
Joe Alexander,8:42,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,2,0,+11,1
Dan Gadzuric,6:44,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,2,2,+5,1
Malik Allen,4:39,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,1
240,38,75,.507,13,26,.500,22,30,.733,11,22,33,17,5,1,18,30,111,nan,240,1
