Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
P.J. Tucker,35:28,4,8,.500,3,5,.600,2,2,1.000,4,3,7,2,1,0,1,4,13,-24,0
Tyson Chandler,33:56,3,5,.600,0,0,nan,0,3,.000,4,3,7,3,0,1,4,2,6,-23,0
Devin Booker,33:31,4,9,.444,1,4,.250,7,8,.875,2,1,3,5,0,0,2,4,16,-25,0
Archie Goodwin,30:05,3,10,.300,1,5,.200,5,6,.833,0,2,2,5,2,0,5,1,12,-5,0
Alex Len,27:00,2,9,.222,0,0,nan,0,0,nan,1,3,4,4,0,0,2,2,4,-24,0
T.J. Warren,26:18,5,8,.625,0,0,nan,1,2,.500,0,3,3,2,1,0,0,3,11,-14,0
Markieff Morris,25:46,5,11,.455,1,2,.500,2,2,1.000,0,5,5,3,1,1,4,0,13,+4,0
Sonny Weems,20:42,4,6,.667,2,3,.667,0,0,nan,0,2,2,1,1,0,4,1,10,-5,0
Cory Jefferson,4:54,2,2,1.000,0,0,nan,2,2,1.000,1,0,1,0,0,0,0,0,6,+4,0
Lorenzo Brown,2:20,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,2,+2,0
Mirza Teletovic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ronnie Price,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jon Leuer,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,70,.471,8,20,.400,19,25,.760,12,22,34,25,6,2,22,17,93,nan,0
LeBron James,31:01,7,8,.875,0,1,.000,7,7,1.000,0,3,3,9,0,0,2,2,21,+16,1
Tristan Thompson,28:26,2,4,.500,0,0,nan,1,2,.500,2,3,5,0,0,1,1,1,5,+12,1
Kevin Love,27:30,8,17,.471,3,8,.375,2,2,1.000,3,8,11,4,2,2,1,2,21,+12,1
J.R. Smith,23:07,7,11,.636,4,6,.667,0,0,nan,1,2,3,4,4,0,1,4,18,+20,1
Kyrie Irving,22:25,4,11,.364,0,3,.000,0,0,nan,1,3,4,3,3,0,3,0,8,+9,1
Iman Shumpert,27:06,2,4,.500,1,2,.500,0,0,nan,0,3,3,3,2,0,3,0,5,+8,1
Richard Jefferson,22:51,4,4,1.000,2,2,1.000,4,5,.800,0,0,0,3,0,0,0,2,14,+15,1
Matthew Dellavedova,19:24,1,6,.167,1,5,.200,0,0,nan,1,2,3,7,0,0,1,3,3,+17,1
Timofey Mozgov,15:37,5,7,.714,0,0,nan,0,0,nan,0,1,1,1,0,0,0,3,10,+7,1
Anderson Varejao,11:28,3,4,.750,0,0,nan,0,0,nan,2,1,3,0,1,0,1,0,6,+2,1
Mo Williams,6:11,2,5,.400,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,4,-4,1
Jared Cunningham,4:54,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,33,70,.471,8,20,.400,19,25,.760,12,22,34,25,6,2,22,17,93,nan,240,1
