Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:33,14,22,.636,1,4,.250,7,7,1.000,2,8,10,6,1,2,3,3,36,+32,0
Kyrie Irving,32:26,7,18,.389,1,6,.167,4,5,.800,0,1,1,5,2,1,0,4,19,+14,0
Kevin Love,32:11,5,15,.333,1,5,.200,4,4,1.000,5,11,16,1,0,0,0,4,15,+18,0
J.R. Smith,30:47,5,10,.500,2,7,.286,0,0,nan,1,2,3,0,1,1,0,1,12,+19,0
Channing Frye,17:13,3,7,.429,2,6,.333,2,2,1.000,3,5,8,1,2,0,1,3,10,+6,0
Iman Shumpert,27:32,2,6,.333,1,3,.333,0,0,nan,1,3,4,1,0,0,2,4,5,+6,0
Kyle Korver,19:17,2,2,1.000,2,2,1.000,0,0,nan,0,2,2,0,0,0,0,3,6,+19,0
Deron Williams,15:35,0,5,.000,0,2,.000,0,0,nan,0,3,3,5,0,1,1,1,0,+8,0
Richard Jefferson,10:11,3,3,1.000,1,1,1.000,0,0,nan,0,0,0,0,1,0,0,0,7,+5,0
DeAndre Liggins,4:04,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,2,2,2,-3,0
James Jones,4:04,1,1,1.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,2,-3,0
Larry Sanders,4:04,0,1,.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,0,-3,0
Derrick Williams,4:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-3,0
Team Totals,240,43,92,.467,11,36,.306,17,18,.944,13,38,51,19,7,5,10,26,114,nan,0
Avery Bradley,33:37,1,8,.125,0,3,.000,2,4,.500,2,5,7,1,1,0,1,2,4,-22,1
Isaiah Thomas,32:43,9,19,.474,1,8,.125,7,8,.875,0,4,4,6,0,1,4,1,26,-10,1
Jae Crowder,29:22,5,11,.455,2,5,.400,1,2,.500,3,1,4,2,1,0,1,4,13,-15,1
Al Horford,27:47,4,6,.667,1,1,1.000,3,3,1.000,1,6,7,3,0,0,2,3,12,-13,1
Amir Johnson,13:56,4,4,1.000,0,0,nan,0,0,nan,1,2,3,1,1,0,0,2,8,-10,1
Marcus Smart,25:16,1,8,.125,1,4,.250,1,2,.500,0,2,2,4,0,0,1,1,4,-20,1
Jaylen Brown,19:14,1,7,.143,0,3,.000,0,0,nan,0,2,2,1,1,1,2,1,2,+1,1
Kelly Olynyk,15:31,5,8,.625,1,3,.333,1,2,.500,1,3,4,0,0,0,1,3,12,-9,1
Jonas Jerebko,13:41,0,1,.000,0,1,.000,1,2,.500,0,3,3,2,0,0,0,0,1,-6,1
Gerald Green,10:15,1,3,.333,0,2,.000,0,2,.000,0,0,0,1,0,1,0,0,2,+3,1
Terry Rozier,9:13,2,5,.400,1,3,.333,1,2,.500,0,0,0,0,0,0,0,1,6,-14,1
Jordan Mickey,4:43,0,1,.000,0,0,nan,1,2,.500,0,2,2,0,1,1,0,0,1,0,1
James Young,4:43,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,0,0,1
240,43,92,.467,11,36,.306,17,18,.944,13,38,51,19,7,5,10,26,114,nan,240,1
