Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:27,9,21,.429,2,5,.400,7,8,.875,0,4,4,4,1,0,5,4,27,-7,0
Chris Bosh,39:33,4,10,.400,0,1,.000,9,10,.900,3,6,9,1,0,1,4,2,17,-8,0
Dwyane Wade,38:02,9,18,.500,0,3,.000,4,11,.364,1,2,3,6,4,3,2,5,22,-1,0
Mario Chalmers,37:36,2,10,.200,0,4,.000,2,4,.500,0,5,5,4,1,1,1,3,6,+13,0
Udonis Haslem,14:25,3,5,.600,0,0,nan,0,0,nan,0,6,6,0,0,0,1,6,6,-8,0
Shane Battier,24:50,1,2,.500,0,1,.000,0,0,nan,1,1,2,3,1,1,0,4,2,+3,0
Mike Miller,24:13,1,5,.200,1,5,.200,0,0,nan,1,4,5,2,0,0,0,0,3,-5,0
Joel Anthony,18:39,1,2,.500,0,0,nan,2,2,1.000,3,3,6,0,1,0,1,2,4,+1,0
James Jones,1:15,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Team Totals,240,30,73,.411,3,19,.158,24,35,.686,9,31,40,20,8,6,14,26,87,nan,0
Carmelo Anthony,40:56,15,29,.517,1,4,.250,10,14,.714,2,4,6,4,1,0,1,3,41,+13,1
Amar'e Stoudemire,34:15,8,13,.615,0,0,nan,4,7,.571,5,5,10,1,0,0,4,4,20,+7,1
Tyson Chandler,33:07,0,2,.000,0,0,nan,1,2,.500,1,8,9,1,2,1,2,6,1,+9,1
Baron Davis,25:22,0,4,.000,0,4,.000,2,2,1.000,0,0,0,2,0,0,4,4,2,+5,1
Landry Fields,18:40,2,4,.500,0,1,.000,1,2,.500,0,1,1,2,0,0,1,0,5,+3,1
J.R. Smith,35:34,3,15,.200,1,8,.125,0,0,nan,0,5,5,4,2,0,1,5,7,-2,1
Mike Bibby,22:31,2,5,.400,2,4,.500,0,0,nan,1,4,5,2,1,0,2,2,6,-3,1
Steve Novak,15:38,1,2,.500,1,1,1.000,0,0,nan,0,3,3,0,0,0,0,2,3,-10,1
Josh Harrellson,9:37,1,1,1.000,0,0,nan,2,2,1.000,0,2,2,0,0,0,1,3,4,-2,1
Jared Jeffries,4:20,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,0,0,1,0,0,-10,1
240,30,73,.411,3,19,.158,24,35,.686,9,31,40,20,8,6,14,26,87,nan,240,1
