Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kirk Hinrich,44:59,6,11,.545,2,4,.500,1,5,.200,1,3,4,6,1,0,7,1,15,-16,0
Luol Deng,42:18,7,12,.583,0,0,nan,1,4,.250,2,10,12,1,0,1,5,0,15,-28,0
Ben Gordon,41:17,8,22,.364,1,4,.250,0,0,nan,1,3,4,1,1,0,0,3,17,-13,0
Tyson Chandler,30:30,0,3,.000,0,0,nan,3,8,.375,1,4,5,2,0,2,2,3,3,-8,0
Andres Nocioni,14:39,1,4,.250,0,0,nan,0,0,nan,1,4,5,2,0,0,0,3,2,-7,0
Chris Duhon,24:07,0,3,.000,0,3,.000,2,2,1.000,1,1,2,7,0,1,2,1,2,-11,0
Darius Songaila,23:12,7,11,.636,0,0,nan,0,0,nan,0,1,1,3,0,0,2,2,14,-3,0
Luke Schenscher,12:19,2,2,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,3,4,-7,0
Othella Harrington,6:40,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-2,0
Team Totals,240,31,69,.449,3,11,.273,7,19,.368,7,28,35,22,2,4,18,16,72,nan,0
LeBron James,46:27,15,28,.536,1,3,.333,6,6,1.000,0,9,9,7,2,0,3,3,37,+23,1
Ronald Murray,43:05,2,8,.250,1,5,.200,3,4,.750,0,2,2,4,3,0,1,1,8,+17,1
Eric Snow,36:03,2,6,.333,0,0,nan,1,1,1.000,0,0,0,7,2,0,1,1,5,+8,1
Drew Gooden,30:37,6,12,.500,0,0,nan,1,2,.500,5,6,11,1,0,2,3,3,13,+9,1
Zydrunas Ilgauskas,26:54,6,11,.545,0,0,nan,0,0,nan,0,4,4,2,0,2,1,1,12,-4,1
Anderson Varejao,22:15,1,5,.200,0,0,nan,0,0,nan,6,7,13,3,2,1,2,1,2,+20,1
Damon Jones,18:25,1,3,.333,1,2,.500,0,0,nan,0,1,1,1,0,0,1,0,3,+9,1
Donyell Marshall,16:14,4,9,.444,3,7,.429,0,0,nan,0,2,2,1,1,0,1,3,11,+13,1
240,31,69,.449,3,11,.273,7,19,.368,7,28,35,22,2,4,18,16,72,nan,240,1
