Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Evan Turner,34:25,2,8,.250,0,0,nan,0,0,nan,0,6,6,13,1,0,1,3,4,+11,0
Marcus Smart,33:42,7,10,.700,3,5,.600,2,5,.400,1,2,3,1,1,0,0,3,19,+10,0
Avery Bradley,31:18,7,12,.583,1,2,.500,0,0,nan,0,2,2,4,2,0,1,1,15,+2,0
Brandon Bass,29:05,6,8,.750,0,0,nan,0,0,nan,3,2,5,1,3,0,4,3,12,-1,0
Tyler Zeller,18:11,5,9,.556,0,0,nan,3,4,.750,1,5,6,3,1,0,0,3,13,+10,0
Jae Crowder,25:33,2,9,.222,0,2,.000,3,4,.750,0,2,2,0,0,0,0,3,7,+3,0
Isaiah Thomas,23:19,4,12,.333,2,6,.333,7,8,.875,0,3,3,5,0,0,2,1,17,+4,0
Jared Sullinger,19:22,2,7,.286,1,3,.333,0,0,nan,1,7,8,2,1,2,4,4,5,+4,0
Jonas Jerebko,14:58,2,5,.400,1,2,.500,0,0,nan,4,2,6,0,2,0,0,1,5,+7,0
Kelly Olynyk,10:07,1,4,.250,0,2,.000,0,0,nan,1,1,2,1,0,0,2,2,2,-5,0
Gerald Wallace,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Phil Pressey,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Luigi Datome,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,84,.452,8,22,.364,15,21,.714,11,32,43,30,11,2,14,24,99,nan,0
Matthew Dellavedova,41:27,4,8,.500,1,3,.333,0,0,nan,1,2,3,8,1,0,3,3,9,-7,1
Kevin Love,30:51,6,12,.500,4,8,.500,3,3,1.000,2,4,6,4,0,0,2,1,19,+1,1
LeBron James,26:05,5,14,.357,0,5,.000,4,9,.444,0,3,3,7,1,0,3,1,14,+1,1
J.R. Smith,18:26,0,4,.000,0,4,.000,0,0,nan,0,2,2,0,0,0,3,3,0,-7,1
Timofey Mozgov,16:31,6,10,.600,0,0,nan,1,2,.500,1,1,2,0,0,1,3,2,13,-12,1
Mike Miller,23:04,3,7,.429,3,6,.500,2,2,1.000,0,4,4,3,0,0,0,1,11,+3,1
Shawn Marion,21:00,2,6,.333,0,0,nan,0,0,nan,2,3,5,1,0,1,0,1,4,-8,1
James Jones,18:09,1,7,.143,0,6,.000,7,9,.778,0,0,0,0,2,0,0,3,9,-10,1
Tristan Thompson,16:14,1,2,.500,0,0,nan,0,0,nan,4,8,12,1,0,0,1,1,2,+6,1
Kendrick Perkins,14:55,2,4,.500,0,0,nan,0,0,nan,1,2,3,0,0,0,2,1,4,-3,1
Joe Harris,13:18,2,3,.667,1,2,.500,0,0,nan,1,1,2,1,0,0,3,4,5,-9,1
Kyrie Irving,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,84,.452,8,22,.364,15,21,.714,11,32,43,30,11,2,14,24,99,nan,240,1
