Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:46,15,34,.441,3,8,.375,7,9,.778,1,13,14,11,1,0,2,5,40,-11,0
Matthew Dellavedova,41:41,2,9,.222,1,5,.200,0,0,nan,0,0,0,2,3,0,2,4,5,-19,0
Tristan Thompson,39:49,6,11,.545,0,0,nan,7,10,.700,5,5,10,0,2,2,1,4,19,-22,0
Iman Shumpert,37:18,3,9,.333,3,6,.500,1,2,.500,3,2,5,2,1,0,1,4,10,-10,0
Timofey Mozgov,9:19,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,2,2,0,-4,0
J.R. Smith,35:42,5,15,.333,4,14,.286,0,0,nan,1,6,7,2,1,2,1,3,14,-6,0
James Jones,17:47,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,1,0,0,4,0,+1,0
Mike Miller,13:38,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,1,2,3,+6,0
Kyrie Irving,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kendrick Perkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,81,.395,12,35,.343,15,21,.714,10,27,37,17,10,4,10,28,91,nan,0
Andre Iguodala,42:28,5,11,.455,2,5,.400,2,11,.182,1,7,8,7,3,0,0,2,14,+16,1
Stephen Curry,42:07,13,23,.565,7,13,.538,4,4,1.000,3,4,7,4,2,0,5,2,37,+24,1
Klay Thompson,40:05,5,14,.357,1,4,.250,1,1,1.000,0,3,3,2,0,0,1,5,12,+11,1
Draymond Green,35:31,4,9,.444,1,3,.333,7,10,.700,0,9,9,6,0,1,4,4,16,+23,1
Harrison Barnes,29:16,3,7,.429,0,0,nan,2,4,.500,6,4,10,2,2,1,1,3,8,+8,1
Shaun Livingston,21:17,1,3,.333,0,0,nan,0,0,nan,0,2,2,3,0,0,2,2,2,-5,1
Leandro Barbosa,17:02,4,5,.800,1,1,1.000,4,4,1.000,0,2,2,0,0,0,2,3,13,+1,1
David Lee,9:01,1,3,.333,0,0,nan,0,0,nan,0,1,1,1,0,0,1,2,2,-7,1
Festus Ezeli,3:12,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,2,0,-6,1
Andrew Bogut,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Marreese Speights,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Justin Holiday,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Michael McAdoo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,81,.395,12,35,.343,15,21,.714,10,27,37,17,10,4,10,28,91,nan,240,1
