Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Mike Conley,35:03,1,11,.091,0,2,.000,0,0,nan,2,2,4,10,2,0,4,2,2,-29,0
Marc Gasol,33:19,6,12,.500,0,1,.000,3,4,.750,1,6,7,2,3,1,2,2,15,-36,0
Zach Randolph,26:42,6,12,.500,0,1,.000,1,2,.500,4,5,9,1,0,1,2,2,13,-21,0
Sam Young,23:54,1,7,.143,0,0,nan,4,6,.667,2,3,5,0,0,0,0,1,6,-11,0
Tony Allen,22:42,2,7,.286,0,1,.000,2,2,1.000,1,2,3,0,1,0,0,1,6,-32,0
O.J. Mayo,24:52,8,13,.615,0,1,.000,3,3,1.000,1,2,3,1,0,0,2,5,19,-14,0
Shane Battier,20:32,1,4,.250,0,2,.000,0,0,nan,1,0,1,0,1,0,0,2,2,-19,0
Darrell Arthur,18:39,2,7,.286,0,0,nan,2,2,1.000,0,4,4,0,1,0,2,3,6,-9,0
Ish Smith,11:41,0,2,.000,0,0,nan,0,0,nan,0,0,0,2,0,0,0,1,0,+1,0
Greivis Vasquez,8:36,4,5,.800,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,2,10,+1,0
Leon Powe,7:00,1,1,1.000,0,0,nan,2,4,.500,0,2,2,1,0,0,0,1,4,+2,0
Hamed Haddadi,7:00,1,3,.333,0,1,.000,0,0,nan,0,0,0,0,0,1,1,1,2,+2,0
Team Totals,240,33,84,.393,1,10,.100,18,25,.720,12,26,38,17,8,3,13,23,85,nan,0
Dwyane Wade,34:17,9,15,.600,1,2,.500,9,9,1.000,0,5,5,9,3,5,3,3,28,+37,1
Chris Bosh,32:19,7,11,.636,0,0,nan,4,5,.800,1,9,10,2,1,0,3,3,18,+31,1
LeBron James,31:55,10,16,.625,2,4,.500,5,6,.833,1,4,5,5,1,2,3,1,27,+17,1
Mario Chalmers,22:41,2,7,.286,2,3,.667,1,1,1.000,0,3,3,2,2,0,2,1,7,+13,1
Erick Dampier,14:05,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,0,1,0,1,2,+14,1
Mike Bibby,25:19,5,5,1.000,5,5,1.000,2,2,1.000,0,2,2,4,1,0,0,0,17,+20,1
Mike Miller,18:56,1,3,.333,1,2,.500,0,0,nan,1,2,3,4,1,0,1,3,3,+17,1
Joel Anthony,18:24,0,0,nan,0,0,nan,1,2,.500,0,3,3,0,0,3,0,5,1,+9,1
Juwan Howard,15:41,1,2,.500,0,0,nan,4,4,1.000,1,2,3,0,1,0,1,4,6,+2,1
Jamaal Magloire,14:58,2,2,1.000,0,0,nan,0,0,nan,1,3,4,0,0,0,0,2,4,+9,1
Eddie House,5:52,1,4,.250,0,2,.000,0,1,.000,0,0,0,0,0,0,0,0,2,-2,1
James Jones,5:33,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,2,3,-2,1
240,33,84,.393,1,10,.100,18,25,.720,12,26,38,17,8,3,13,23,85,nan,240,1
