Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Anderson Varejao,30:59,5,9,.556,0,0,nan,1,2,.500,4,7,11,1,0,1,3,4,11,-7,0
Antawn Jamison,30:57,2,6,.333,1,1,1.000,0,0,nan,1,1,2,4,4,0,1,2,5,-13,0
Anthony Parker,27:30,1,6,.167,1,4,.250,0,0,nan,0,3,3,1,1,0,3,2,3,+3,0
Kyrie Irving,25:58,7,11,.636,1,3,.333,2,2,1.000,1,3,4,4,0,0,3,3,17,-4,0
Omri Casspi,18:01,3,5,.600,0,1,.000,0,2,.000,0,0,0,0,1,0,4,1,6,-8,0
Alonzo Gee,28:02,3,7,.429,1,2,.500,0,1,.000,0,2,2,2,3,0,2,4,7,0,0
Daniel Gibson,22:27,2,6,.333,2,4,.500,2,2,1.000,0,1,1,3,0,0,1,2,8,-9,0
Samardo Samuels,22:04,7,10,.700,0,0,nan,1,2,.500,1,4,5,2,1,1,2,3,15,+10,0
Ramon Sessions,22:02,3,7,.429,0,1,.000,4,4,1.000,0,5,5,3,0,0,1,2,10,-3,0
Ryan Hollins,12:00,1,1,1.000,0,0,nan,1,2,.500,0,0,0,0,0,2,0,4,3,-4,0
Team Totals,240,34,68,.500,6,16,.375,11,17,.647,7,26,33,20,10,4,20,27,85,nan,0
Chris Bosh,39:11,10,16,.625,1,1,1.000,14,14,1.000,1,6,7,2,0,1,2,2,35,+5,1
LeBron James,37:48,8,21,.381,1,4,.250,1,4,.250,1,4,5,5,2,0,5,1,18,+9,1
Mario Chalmers,24:38,2,4,.500,1,3,.333,4,4,1.000,0,1,1,3,1,0,3,2,9,+1,1
Joel Anthony,20:11,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,2,+1,1
Shane Battier,20:07,1,6,.167,1,5,.200,0,0,nan,0,0,0,0,4,1,3,1,3,0,1
Norris Cole,28:25,5,8,.625,0,1,.000,0,0,nan,0,3,3,1,0,0,2,2,10,+8,1
Udonis Haslem,25:13,1,4,.250,0,0,nan,2,2,1.000,2,8,10,1,1,2,2,3,4,+2,1
Mike Miller,20:10,2,6,.333,0,2,.000,0,0,nan,2,0,2,3,1,0,0,1,4,0,1
James Jones,15:57,2,3,.667,1,2,.500,2,2,1.000,0,0,0,1,0,0,0,1,7,+2,1
Dexter Pittman,8:20,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,1,0,0,1,0,+7,1
240,34,68,.500,6,16,.375,11,17,.647,7,26,33,20,10,4,20,27,85,nan,240,1
