Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Steve Francis,36:33,6,13,.462,0,0,nan,9,13,.692,2,0,2,5,2,1,2,3,21,-20,0
Dwight Howard,34:27,5,11,.455,0,0,nan,0,2,.000,3,12,15,1,1,3,2,3,10,-11,0
DeShawn Stevenson,26:23,3,7,.429,0,0,nan,4,5,.800,0,2,2,1,0,0,3,1,10,-14,0
Hedo Turkoglu,23:25,2,5,.400,1,2,.500,0,0,nan,0,3,3,2,0,0,2,4,5,-18,0
Tony Battie,19:37,1,4,.250,0,0,nan,2,2,1.000,2,4,6,1,0,1,1,2,4,-12,0
Keyon Dooling,28:14,5,9,.556,1,1,1.000,2,2,1.000,0,0,0,4,1,0,4,1,13,0,0
Jameer Nelson,20:31,2,6,.333,1,2,.500,0,0,nan,0,3,3,2,0,0,1,0,5,-6,0
Pat Garrity,13:25,2,5,.400,1,3,.333,3,3,1.000,1,3,4,1,1,3,0,2,8,-1,0
Kelvin Cato,11:55,0,3,.000,0,0,nan,0,0,nan,1,1,2,1,0,0,1,3,0,-9,0
Bo Outlaw,10:56,2,2,1.000,0,0,nan,0,0,nan,1,0,1,0,0,1,0,1,4,-9,0
Terence Morris,8:54,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,4,+4,0
Mario Kasun,5:40,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,0,+6,0
Team Totals,240,30,69,.435,4,8,.500,20,27,.741,11,29,40,18,5,9,16,22,84,nan,0
LeBron James,33:56,6,17,.353,0,3,.000,4,6,.667,1,5,6,4,2,0,4,2,16,+25,1
Larry Hughes,31:54,4,11,.364,1,2,.500,3,6,.500,2,1,3,6,2,0,2,5,12,+11,1
Zydrunas Ilgauskas,29:26,9,14,.643,0,0,nan,4,7,.571,8,3,11,3,2,0,1,2,22,+20,1
Drew Gooden,26:20,7,12,.583,0,0,nan,1,4,.250,6,4,10,0,0,1,0,0,15,+13,1
Eric Snow,20:33,3,5,.600,0,0,nan,0,0,nan,1,0,1,2,1,0,0,5,6,+14,1
Damon Jones,27:44,5,10,.500,5,8,.625,0,0,nan,0,1,1,4,0,0,0,1,15,+13,1
Donyell Marshall,22:51,1,5,.200,1,4,.250,0,0,nan,1,8,9,0,1,1,3,2,3,+12,1
Luke Jackson,19:37,2,8,.250,2,5,.400,0,0,nan,0,4,4,1,0,0,1,2,6,+3,1
Alan Henderson,13:26,0,2,.000,0,0,nan,2,2,1.000,4,2,6,0,0,0,0,0,2,-3,1
Sasha Pavlovic,5:08,1,2,.500,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,0,4,-6,1
Mike Wilks,5:08,0,2,.000,0,0,nan,0,0,nan,1,0,1,0,2,0,0,0,0,-6,1
Zendon Hamilton,3:57,0,2,.000,0,0,nan,1,2,.500,1,1,2,0,0,0,1,0,1,-6,1
240,30,69,.435,4,8,.500,20,27,.741,11,29,40,18,5,9,16,22,84,nan,240,1
