Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Nicolas Batum,39:18,2,5,.400,1,3,.333,0,0,nan,0,2,2,4,0,2,5,3,5,-23,0
Damian Lillard,38:57,10,18,.556,3,8,.375,10,11,.909,0,1,1,3,0,0,4,2,33,-21,0
LaMarcus Aldridge,37:12,13,20,.650,0,0,nan,3,3,1.000,2,3,5,1,0,0,2,0,29,-31,0
Wesley Matthews,37:09,8,13,.615,3,6,.500,1,1,1.000,0,6,6,3,0,0,2,2,20,-31,0
J.J. Hickson,13:00,2,3,.667,0,0,nan,1,1,1.000,0,0,0,0,1,0,0,3,5,-18,0
Sasha Pavlovic,22:05,0,2,.000,0,2,.000,0,0,nan,0,2,2,1,1,0,0,5,0,+11,0
Jared Jeffries,20:22,2,5,.400,0,0,nan,3,4,.750,1,2,3,1,0,0,0,2,7,+24,0
Luke Babbitt,16:05,1,4,.250,1,4,.250,0,0,nan,0,3,3,0,0,0,0,0,3,+16,0
Ronnie Price,10:07,0,1,.000,0,1,.000,0,0,nan,1,1,2,2,1,0,1,0,0,+8,0
Joel Freeland,1:55,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,2,0,0
Victor Claver,1:55,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Nolan Smith,1:55,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,39,73,.534,8,24,.333,18,20,.900,4,21,25,15,3,2,14,18,104,nan,0
LeBron James,38:45,11,15,.733,1,3,.333,7,8,.875,0,6,6,9,3,2,1,0,30,+21,1
Dwyane Wade,35:36,8,18,.444,0,0,nan,8,10,.800,5,4,9,7,1,2,4,2,24,+19,1
Mario Chalmers,33:31,2,5,.400,1,3,.333,0,0,nan,0,2,2,4,1,0,1,4,5,+41,1
Chris Bosh,31:41,13,16,.813,0,1,.000,6,6,1.000,3,8,11,0,2,0,0,3,32,+34,1
Udonis Haslem,8:37,1,1,1.000,0,0,nan,1,2,.500,0,0,0,0,0,1,0,0,3,+3,1
Ray Allen,29:16,5,11,.455,3,6,.500,1,1,1.000,0,1,1,1,2,0,0,0,14,+3,1
Shane Battier,20:38,3,7,.429,3,6,.500,0,0,nan,1,1,2,1,0,1,0,2,9,-6,1
Norris Cole,15:44,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,5,0,-28,1
Joel Anthony,12:39,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,3,0,-4,1
Chris Andersen,6:13,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,0,-9,1
Rashard Lewis,5:14,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-9,1
James Jones,1:15,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Jarvis Varnado,0:51,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,39,73,.534,8,24,.333,18,20,.900,4,21,25,15,3,2,14,18,104,nan,240,1
