Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Corey Maggette,40:00,4,18,.222,1,3,.333,10,11,.909,4,4,8,3,0,0,2,4,19,-1,0
Quentin Richardson,40:00,6,20,.300,2,4,.500,3,4,.750,3,5,8,2,2,0,4,1,17,-9,0
Chris Wilcox,26:00,5,5,1.000,0,0,nan,2,3,.667,3,3,6,0,2,1,2,3,12,-5,0
Marko Jaric,14:00,2,3,.667,1,1,1.000,0,0,nan,0,0,0,0,0,0,1,2,5,-24,0
Chris Kaman,14:00,0,7,.000,0,0,nan,3,4,.750,3,2,5,0,0,2,0,4,3,-20,0
Predrag Drobnjak,37:00,7,15,.467,1,1,1.000,5,6,.833,4,9,13,2,1,2,1,4,20,+6,0
Keyon Dooling,24:00,1,5,.200,0,1,.000,0,0,nan,1,2,3,7,2,0,3,1,2,+18,0
Eddie House,16:00,4,10,.400,2,3,.667,2,2,1.000,0,0,0,3,0,0,1,3,12,-7,0
Melvin Ely,16:00,0,4,.000,0,0,nan,0,0,nan,3,3,6,1,0,0,1,2,0,-3,0
Glen Rice,6:00,1,6,.167,1,2,.500,0,0,nan,2,0,2,1,0,0,0,2,3,+5,0
Bobby Simmons,4:00,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-3,0
Wang Zhizhi,3:00,0,0,nan,0,0,nan,2,2,1.000,0,1,1,0,0,0,0,0,2,+3,0
Team Totals,240,30,94,.319,8,15,.533,27,32,.844,24,29,53,19,7,5,15,26,95,nan,0
Ricky Davis,41:00,8,16,.500,2,5,.400,9,10,.900,1,3,4,3,4,2,5,3,27,+14,1
LeBron James,39:00,6,16,.375,0,2,.000,2,4,.500,2,5,7,8,0,1,3,2,14,+1,1
Zydrunas Ilgauskas,36:00,6,11,.545,0,0,nan,1,4,.250,4,6,10,0,1,1,1,4,13,+19,1
Darius Miles,26:00,6,12,.500,0,0,nan,1,4,.250,1,6,7,5,1,4,1,5,13,+16,1
Carlos Boozer,10:00,0,2,.000,0,0,nan,1,2,.500,1,4,5,0,0,1,0,1,1,+11,1
Chris Mihm,36:00,10,14,.714,0,0,nan,1,1,1.000,3,6,9,0,0,1,3,5,21,0,1
Kevin Ollie,22:00,2,3,.667,0,0,nan,7,10,.700,0,3,3,2,0,0,1,2,11,+7,1
DeSagana Diop,12:00,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,2,0,0,1,0,-6,1
J.R. Bremer,9:00,1,4,.250,1,3,.333,0,0,nan,0,0,0,0,0,0,0,0,3,-11,1
Ira Newble,9:00,0,3,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-11,1
240,30,94,.319,8,15,.533,27,32,.844,24,29,53,19,7,5,15,26,95,nan,240,1
