Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,42:39,13,27,.481,3,10,.300,6,7,.857,2,4,6,9,2,0,8,3,35,-1,0
Tristan Thompson,41:58,9,12,.750,0,0,nan,0,5,.000,3,10,13,0,0,0,1,6,18,-10,0
Kevin Love,24:19,1,8,.125,1,1,1.000,4,4,1.000,1,6,7,1,2,0,1,1,7,-6,0
Matthew Dellavedova,21:07,2,6,.333,2,4,.500,0,0,nan,0,0,0,2,0,0,1,3,6,-4,0
Mike Miller,19:06,0,0,nan,0,0,nan,0,0,nan,0,2,2,2,1,0,1,1,0,+3,0
Joe Harris,27:05,4,7,.571,3,4,.750,2,2,1.000,2,2,4,2,0,0,0,4,13,-10,0
James Jones,25:38,3,10,.300,3,9,.333,0,0,nan,1,2,3,2,3,2,1,3,9,+5,0
Dion Waiters,25:21,3,10,.300,1,3,.333,2,3,.667,0,3,3,4,2,0,4,2,9,-3,0
A.J. Price,8:05,2,4,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,4,-9,0
Lou Amundson,4:42,0,0,nan,0,0,nan,0,0,nan,2,2,4,1,0,0,0,0,0,-5,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Alex Kirk,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,84,.440,13,31,.419,14,21,.667,11,31,42,23,10,2,18,24,101,nan,0
Kyle Korver,40:10,7,11,.636,5,8,.625,0,0,nan,1,7,8,1,0,1,2,2,19,+3,1
Paul Millsap,36:56,10,17,.588,0,2,.000,6,6,1.000,0,9,9,3,2,3,0,2,26,+6,1
Jeff Teague,34:48,8,13,.615,1,4,.250,6,10,.600,2,3,5,11,3,0,5,2,23,+9,1
DeMarre Carroll,28:04,2,8,.250,0,4,.000,3,3,1.000,2,7,9,1,1,0,0,4,7,+7,1
Pero Antic,24:22,2,7,.286,1,4,.250,0,2,.000,0,1,1,2,0,0,1,2,5,+1,1
Thabo Sefolosha,24:30,2,6,.333,1,3,.333,1,2,.500,1,4,5,1,3,0,2,2,6,+8,1
Mike Scott,21:07,4,9,.444,2,4,.500,2,2,1.000,1,4,5,1,1,0,1,0,12,+7,1
Dennis Schroder,15:20,5,7,.714,0,0,nan,1,1,1.000,0,2,2,3,1,0,4,1,11,+2,1
Elton Brand,9:21,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,1,0,3,0,-2,1
Kent Bazemore,5:22,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,1,0,-1,1
Al Horford,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mike Muscala,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Shelvin Mack,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,84,.440,13,31,.419,14,21,.667,11,31,42,23,10,2,18,24,101,nan,240,1
