Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Antawn Jamison,42:49,4,13,.308,1,5,.200,2,4,.500,2,5,7,2,0,1,2,4,11,-9,0
Caron Butler,40:25,4,14,.286,0,3,.000,3,4,.750,2,4,6,2,3,1,5,5,11,-12,0
Gilbert Arenas,37:49,7,20,.350,1,7,.143,11,13,.846,0,6,6,3,1,1,3,6,26,-13,0
Jared Jeffries,35:08,5,7,.714,1,3,.333,4,4,1.000,4,1,5,0,0,1,0,1,15,-1,0
Brendan Haywood,28:44,2,3,.667,0,0,nan,3,6,.500,0,4,4,1,0,3,0,2,7,-13,0
Antonio Daniels,33:17,6,6,1.000,0,0,nan,2,3,.667,0,5,5,6,1,0,0,1,14,-1,0
Billy Thomas,8:24,0,5,.000,0,3,.000,0,0,nan,0,1,1,0,0,0,0,1,0,+3,0
Etan Thomas,7:12,1,2,.500,0,0,nan,0,2,.000,1,1,2,0,1,1,0,0,2,-1,0
Donell Taylor,3:12,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,1,0,0,0,0,-4,0
Michael Ruffin,3:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-4,0
Team Totals,240,29,71,.408,3,22,.136,25,36,.694,9,27,36,15,7,8,10,21,86,nan,0
LeBron James,48:00,12,27,.444,1,4,.250,7,11,.636,3,8,11,11,0,0,4,3,32,+11,1
Eric Snow,31:33,5,7,.714,0,0,nan,4,5,.800,0,4,4,2,1,1,1,3,14,+1,1
Zydrunas Ilgauskas,30:01,4,7,.571,0,0,nan,2,2,1.000,2,4,6,1,0,2,1,3,10,+4,1
Larry Hughes,26:51,1,9,.111,0,0,nan,0,0,nan,1,3,4,2,2,0,0,5,2,+8,1
Drew Gooden,18:36,3,9,.333,0,0,nan,1,1,1.000,4,6,10,0,1,0,1,3,7,+8,1
Ronald Murray,34:24,4,9,.444,1,3,.333,1,1,1.000,2,3,5,2,1,1,2,2,10,+9,1
Anderson Varejao,24:06,1,1,1.000,0,0,nan,1,2,.500,2,3,5,0,1,0,1,4,3,+2,1
Donyell Marshall,23:17,8,18,.444,3,7,.429,0,0,nan,6,1,7,2,0,0,0,2,19,+8,1
Damon Jones,3:12,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+4,1
Ira Newble,0:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,29,71,.408,3,22,.136,25,36,.694,9,27,36,15,7,8,10,21,86,nan,240,1
