Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Rodney McGruder,36:31,3,10,.300,0,4,.000,0,0,nan,4,4,8,5,2,0,2,3,6,-28,0
Goran Dragic,34:11,4,10,.400,2,4,.500,5,6,.833,1,2,3,4,0,1,4,2,15,-13,0
Wayne Ellington,33:10,4,12,.333,2,9,.222,0,0,nan,0,1,1,2,0,0,1,3,10,-23,0
Hassan Whiteside,28:15,4,10,.400,0,0,nan,0,0,nan,6,6,12,0,0,0,4,3,8,-22,0
Josh McRoberts,19:20,3,13,.231,0,2,.000,0,0,nan,3,1,4,4,0,0,1,2,6,-15,0
Tyler Johnson,37:37,5,17,.294,2,6,.333,0,0,nan,0,5,5,2,2,1,1,1,12,-23,0
Derrick Williams,31:11,6,11,.545,0,2,.000,5,7,.714,1,1,2,1,2,0,0,2,17,-18,0
Willie Reed,19:45,2,7,.286,0,0,nan,6,8,.750,8,3,11,0,0,1,0,2,10,-8,0
James Johnson,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Justise Winslow,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Udonis Haslem,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Josh Richardson,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Luke Babbitt,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,31,90,.344,6,27,.222,16,21,.762,23,23,46,18,6,3,13,18,84,nan,0
LeBron James,37:19,12,22,.545,1,3,.333,2,4,.500,2,6,8,8,3,0,3,2,27,+21,1
Kyrie Irving,33:01,9,15,.600,2,4,.500,3,5,.600,0,1,1,3,0,0,2,0,23,+13,1
Kevin Love,30:54,11,18,.611,3,8,.375,3,4,.750,5,10,15,3,1,1,3,1,28,+20,1
Tristan Thompson,27:42,1,2,.500,0,0,nan,0,0,nan,3,5,8,0,0,1,1,3,2,+11,1
DeAndre Liggins,25:42,2,3,.667,0,0,nan,1,2,.500,0,2,2,2,1,3,0,1,5,+11,1
Mike Dunleavy,21:35,1,3,.333,1,2,.500,2,2,1.000,0,2,2,1,0,0,0,1,5,+18,1
Iman Shumpert,21:15,4,8,.500,2,4,.500,0,0,nan,0,4,4,1,1,0,1,1,10,+14,1
Richard Jefferson,15:23,1,4,.250,0,2,.000,0,0,nan,0,3,3,1,0,0,1,2,2,+11,1
Chris Andersen,12:09,1,1,1.000,0,0,nan,2,2,1.000,1,3,4,0,1,2,0,4,4,+11,1
Jordan McRae,6:12,1,3,.333,0,1,.000,0,0,nan,0,0,0,2,0,1,0,0,2,+6,1
Kay Felder,4:24,3,4,.750,0,0,nan,0,0,nan,0,0,0,2,0,0,0,1,6,+7,1
James Jones,4:24,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,0,0,+7,1
Channing Frye,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,31,90,.344,6,27,.222,16,21,.762,23,23,46,18,6,3,13,18,84,nan,240,1
