Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Caron Butler,41:00,4,10,.400,0,0,nan,2,4,.500,0,1,1,6,1,0,5,5,10,-10,0
Rafer Alston,39:00,2,4,.500,2,3,.667,1,2,.500,1,3,4,4,0,0,0,2,7,-5,0
Eddie Jones,36:00,5,9,.556,4,5,.800,2,2,1.000,0,4,4,2,1,0,1,0,16,-5,0
Lamar Odom,35:00,6,13,.462,0,0,nan,3,5,.600,4,5,9,6,1,0,2,5,15,+1,0
Malik Allen,28:00,7,14,.500,0,0,nan,0,0,nan,0,2,2,0,1,0,1,4,14,-9,0
Dwyane Wade,24:00,6,12,.500,0,0,nan,3,5,.600,1,2,3,5,1,1,1,0,15,+12,0
Udonis Haslem,19:00,5,8,.625,0,0,nan,1,2,.500,2,8,10,0,0,1,2,1,11,+2,0
Wang Zhizhi,18:00,2,6,.333,1,2,.500,0,0,nan,0,0,0,0,1,1,0,3,5,+9,0
Team Totals,240,37,76,.487,7,10,.700,12,20,.600,8,25,33,23,6,3,12,20,93,nan,0
LeBron James,44:00,10,25,.400,0,1,.000,7,10,.700,0,5,5,4,2,1,1,1,27,+2,1
Zydrunas Ilgauskas,36:00,14,16,.875,0,0,nan,2,4,.500,4,7,11,1,1,1,3,4,30,+11,1
Eric Williams,32:00,4,8,.500,0,1,.000,1,1,1.000,3,4,7,2,1,2,4,1,9,-12,1
Ira Newble,30:00,3,6,.500,0,0,nan,2,2,1.000,0,1,1,2,0,2,0,3,8,-8,1
Jeff McInnis,29:00,1,7,.143,0,2,.000,2,2,1.000,1,3,4,8,0,0,1,3,4,-4,1
Dajuan Wagner,21:00,4,11,.364,1,3,.333,1,2,.500,0,1,1,0,0,0,1,4,10,+8,1
Tony Battie,19:00,1,3,.333,0,0,nan,2,2,1.000,0,1,1,1,0,0,0,0,4,+8,1
Kevin Ollie,19:00,0,2,.000,0,0,nan,2,2,1.000,2,2,4,6,0,0,0,2,2,+7,1
DeSagana Diop,9:00,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,1,2,1,0,0,-5,1
J.R. Bremer,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,1
240,37,76,.487,7,10,.700,12,20,.600,8,25,33,23,6,3,12,20,93,nan,240,1
