Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Keith Bogans,35:00,3,12,.250,2,3,.667,5,8,.625,0,2,2,1,1,0,0,2,13,-5,0
Gerald Wallace,34:00,5,10,.500,0,0,nan,5,8,.625,5,2,7,2,1,1,4,3,15,-1,0
Brevin Knight,31:00,4,6,.667,0,0,nan,0,1,.000,0,2,2,8,2,0,3,3,8,-9,0
Primoz Brezec,29:00,3,16,.188,0,0,nan,1,2,.500,6,6,12,1,0,1,0,1,7,-25,0
Emeka Okafor,27:00,6,12,.500,0,0,nan,1,2,.500,2,5,7,0,3,1,4,3,13,-2,0
Melvin Ely,25:00,2,7,.286,0,0,nan,1,4,.250,4,4,8,2,0,2,1,5,5,-11,0
Jason Kapono,19:00,3,8,.375,1,4,.250,0,0,nan,0,0,0,0,0,0,1,3,7,-17,0
Eddie House,18:00,3,8,.375,1,1,1.000,1,1,1.000,0,2,2,1,1,0,0,0,8,-4,0
Jamal Sampson,12:00,0,3,.000,0,0,nan,1,2,.500,2,2,4,0,0,1,3,1,1,+2,0
Steve Smith,10:00,2,3,.667,1,2,.500,2,2,1.000,0,0,0,0,1,0,0,3,7,-8,0
Team Totals,240,31,85,.365,5,10,.500,17,30,.567,19,25,44,15,9,6,16,24,84,nan,0
LeBron James,38:00,11,20,.550,0,2,.000,3,4,.750,5,3,8,2,3,1,7,0,25,+24,1
Jeff McInnis,34:00,7,12,.583,2,3,.667,8,9,.889,1,2,3,3,2,1,2,0,24,+27,1
Drew Gooden,31:00,3,8,.375,0,0,nan,7,7,1.000,2,8,10,2,1,4,2,2,13,+34,1
Ira Newble,27:00,0,3,.000,0,0,nan,3,4,.750,1,4,5,2,1,0,1,3,3,+14,1
Zydrunas Ilgauskas,26:00,2,10,.200,0,0,nan,8,10,.800,6,6,12,4,0,2,2,4,12,+31,1
Eric Snow,22:00,2,4,.500,0,0,nan,1,2,.500,1,3,4,5,1,0,2,4,5,-1,1
Robert Traylor,17:00,1,7,.143,0,0,nan,1,2,.500,0,4,4,1,0,0,2,2,3,-18,1
DeSagana Diop,12:00,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,1,0,1,2,-8,1
Lucious Harris,11:00,4,5,.800,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,8,-9,1
Scott Williams,10:00,1,4,.250,0,0,nan,0,0,nan,1,1,2,0,0,0,0,3,2,-7,1
Sasha Pavlovic,6:00,1,1,1.000,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,1,3,+1,1
Dajuan Wagner,6:00,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,1,0,0,1,0,-8,1
240,31,85,.365,5,10,.500,17,30,.567,19,25,44,15,9,6,16,24,84,nan,240,1
