Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Chris Bosh,34:14,8,21,.381,0,0,nan,0,0,nan,4,8,12,4,2,0,2,4,16,+27,0
LeBron James,30:08,11,19,.579,3,5,.600,3,3,1.000,2,3,5,5,1,1,2,2,28,+27,0
Mario Chalmers,24:50,5,7,.714,4,6,.667,0,0,nan,0,3,3,5,2,0,2,2,14,+23,0
Joel Anthony,24:33,0,2,.000,0,0,nan,0,0,nan,1,2,3,2,0,0,2,2,0,+25,0
Dwyane Wade,23:38,7,10,.700,1,1,1.000,7,9,.778,1,5,6,2,0,2,3,4,22,+29,0
Mike Miller,26:10,2,2,1.000,1,1,1.000,0,0,nan,2,2,4,2,0,0,0,1,5,0,0
Norris Cole,23:18,3,10,.300,1,4,.250,3,3,1.000,0,2,2,4,0,0,2,4,10,-1,0
Udonis Haslem,21:33,0,2,.000,0,0,nan,1,2,.500,2,6,8,1,0,0,1,4,1,-15,0
Shane Battier,19:57,2,3,.667,2,2,1.000,0,0,nan,0,0,0,2,1,1,0,2,6,-8,0
James Jones,4:25,2,2,1.000,2,2,1.000,3,3,1.000,0,0,0,0,0,0,0,0,9,+3,0
Juwan Howard,4:25,0,1,.000,0,0,nan,0,0,nan,1,0,1,1,0,0,0,0,0,+3,0
Eddy Curry,2:49,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+7,0
Team Totals,240,40,79,.506,14,21,.667,17,20,.850,13,31,44,28,6,4,14,25,111,nan,0
Kyrie Irving,31:05,5,15,.333,0,2,.000,7,7,1.000,1,3,4,2,2,1,1,2,17,-23,1
Alonzo Gee,30:24,4,14,.286,0,3,.000,1,2,.500,1,1,2,0,1,0,2,3,9,-11,1
Antawn Jamison,30:15,5,11,.455,3,3,1.000,0,0,nan,1,3,4,3,2,1,3,3,13,-25,1
Omri Casspi,27:34,1,4,.250,1,4,.250,1,2,.500,0,5,5,2,0,0,2,3,4,-26,1
Semih Erden,15:16,3,3,1.000,0,0,nan,0,2,.000,2,2,4,2,1,0,0,1,6,-10,1
Ramon Sessions,27:25,5,9,.556,2,3,.667,3,7,.429,0,2,2,5,0,0,0,3,15,-2,1
Tristan Thompson,25:53,4,7,.571,0,0,nan,4,5,.800,5,1,6,0,0,2,1,2,12,0,1
Ryan Hollins,19:04,0,2,.000,0,0,nan,4,4,1.000,1,1,2,0,0,2,2,2,4,-13,1
Christian Eyenga,13:27,0,4,.000,0,0,nan,0,0,nan,0,3,3,1,1,0,0,0,0,0,1
Ben Uzoh,7:13,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,1,0,0,0,2,-5,1
Luke Harangody,6:52,1,3,.333,0,1,.000,0,0,nan,1,0,1,1,0,0,0,1,2,-5,1
Samardo Samuels,5:32,1,2,.500,0,0,nan,1,2,.500,0,1,1,0,0,0,0,1,3,0,1
240,40,79,.506,14,21,.667,17,20,.850,13,31,44,28,6,4,14,25,111,nan,240,1
