Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Drew Gooden,41:00,11,16,.688,2,2,1.000,1,1,1.000,4,11,15,2,3,2,2,3,25,-4,0
Zydrunas Ilgauskas,41:00,8,20,.400,0,0,nan,5,5,1.000,2,4,6,0,1,1,2,2,21,-6,0
LeBron James,40:00,5,15,.333,1,3,.333,2,3,.667,2,7,9,10,1,1,5,3,13,+1,0
Jeff McInnis,39:00,5,10,.500,0,3,.000,0,0,nan,0,0,0,6,1,0,2,1,10,+4,0
Ira Newble,20:00,3,5,.600,0,0,nan,1,1,1.000,0,1,1,1,1,1,1,1,7,-3,0
Eric Snow,18:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,1,0,3,1,0,-19,0
Dajuan Wagner,14:00,1,4,.250,0,1,.000,0,0,nan,0,0,0,2,0,0,1,2,2,+9,0
Robert Traylor,11:00,3,3,1.000,0,0,nan,0,0,nan,1,1,2,1,1,1,0,2,6,-6,0
Lucious Harris,8:00,0,2,.000,0,0,nan,2,2,1.000,0,0,0,1,0,0,1,1,2,-14,0
Sasha Pavlovic,5:00,0,1,.000,0,0,nan,0,0,nan,1,1,2,0,0,0,1,1,0,-8,0
Scott Williams,3:00,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-4,0
Team Totals,240,37,78,.474,3,9,.333,11,12,.917,10,25,35,24,9,6,18,17,88,nan,0
Stephon Marbury,45:00,5,10,.500,0,1,.000,2,2,1.000,0,2,2,10,4,0,3,2,12,+5,1
Jamal Crawford,42:00,9,19,.474,2,8,.250,4,4,1.000,0,1,1,5,2,0,2,1,24,+3,1
Kurt Thomas,42:00,8,14,.571,0,0,nan,0,0,nan,1,11,12,0,1,1,1,3,16,+3,1
Nazr Mohammed,30:00,5,11,.455,0,0,nan,1,1,1.000,4,5,9,0,2,2,3,4,11,+14,1
Tim Thomas,26:00,3,8,.375,2,3,.667,1,2,.500,0,4,4,2,0,0,1,1,9,-1,1
Anfernee Hardaway,24:00,5,6,.833,0,0,nan,1,1,1.000,0,3,3,5,0,0,1,3,11,+15,1
Mike Sweetney,14:00,2,2,1.000,0,0,nan,3,4,.750,0,2,2,0,0,2,4,0,7,-1,1
Jerome Williams,10:00,2,3,.667,0,0,nan,2,2,1.000,2,1,3,0,0,0,0,1,6,+4,1
Trevor Ariza,7:00,1,2,.500,0,0,nan,0,0,nan,0,0,0,1,1,0,1,1,2,+8,1
240,37,78,.474,3,9,.333,11,12,.917,10,25,35,24,9,6,18,17,88,nan,240,1
